"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",55877,981764,5144,16,49302,1440,9
"青森県",4154,67921,879,1,3242,33,0
"岩手県",2893,106143,310,1,2535,48,0
"宮城県",14377,203378,2379,33,11789,100,109
"秋田県",1583,20728,304,2,1257,22,0
"山形県",3094,83111,419,5,2627,48,0
"福島県",8534,360850,1044,14,7325,165,0
"茨城県",20022,37322,2458,26,17380,184,0
"栃木県",12897,388869,2059,16,10736,102,0
"群馬県",14505,252033,2810,21,11536,159,0
"埼玉県",97491,1279730,26033,165,63080,887,7491
"千葉県",81717,921242,13187,111,67703,827,0
"東京都",335669,3237557,40698,297,292519,2452,0
"神奈川県",142145,1380361,18430,243,122622,1093,0
"新潟県",6567,236146,1191,7,5322,54,0
"富山県",4247,98298,1233,13,2974,40,0
"石川県",7128,163697,662,8,6326,123,17
"福井県",2484,95463,323,1,2125,36,0
"山梨県",4175,92433,697,3,3458,23,3
"長野県",7718,264256,920,5,6637,94,67
"岐阜県",14975,343597,2763,7,11867,198,147
"静岡県",20435,524758,6056,32,14213,166,0
"愛知県",77174,1041478,16665,48,59475,1034,0
"三重県",11622,181186,4430,20,7293,124,225
"滋賀県",10171,202369,2654,12,7422,95,0
"京都府",28939,360937,6959,98,21288,252,440
"大阪府",162384,2888989,26647,518,131089,2782,1866
"兵庫県",62027,639087,7700,67,52994,1336,3
"奈良県",12819,213833,1691,15,10991,137,0
"和歌山県",4419,55288,539,29,3728,53,99
"鳥取県",1356,123747,256,1,1080,3,17
"島根県",1254,42979,214,1,1038,2,0
"岡山県",12905,216620,1861,13,10253,127,664
"広島県",17564,715556,1510,17,14511,180,1363
"山口県",4786,147535,772,2,3929,85,0
"徳島県",2549,85294,471,2,2016,63,1
"香川県",4078,112247,828,7,3216,34,0
"愛媛県",4511,127521,652,3,3780,79,0
"高知県",3276,75329,724,5,2521,31,0
"福岡県",62798,1082079,11413,35,49872,561,952
"佐賀県",4947,84058,876,2,3425,27,619
"長崎県",5119,156671,726,1,4325,69,1
"熊本県",12013,103575,2280,15,9608,125,0
"大分県",6640,222686,1607,2,4966,67,0
"宮崎県",5129,59059,1267,6,3866,30,34
"鹿児島県",7850,147179,2081,5,5612,44,113
"沖縄県",41334,337572,6537,119,34398,255,144
