"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2075,56568,126,0,1842,107,0
"青森県",36,2414,1,0,34,1,0
"岩手県",23,4168,0,0,23,0,0
"宮城県",397,10218,47,1,348,2,0
"秋田県",53,2131,0,0,53,0,0
"山形県",78,5149,2,1,76,1,1
"福島県",251,19863,39,3,209,3,0
"茨城県",652,12436,34,4,601,17,0
"栃木県",428,30149,48,1,379,1,0
"群馬県",699,20615,69,1,611,19,0
"埼玉県",4624,142930,260,7,4262,102,0
"千葉県",3862,87562,285,6,3506,71,0
"東京都",25547,449937,2184,23,22956,407,0
"神奈川県",6819,151103,515,22,6167,137,0
"新潟県",170,15290,10,0,160,0,0
"富山県",417,12090,9,0,383,25,0
"石川県",776,12853,46,0,683,47,0
"福井県",244,9734,2,1,229,11,2
"山梨県",183,10602,5,2,172,6,0
"長野県",305,18821,4,0,306,1,6
"岐阜県",623,22525,28,2,585,10,0
"静岡県",534,34154,16,1,516,2,0
"愛知県",5309,75800,349,16,4877,83,0
"三重県",502,12476,84,3,411,7,0
"滋賀県",501,11797,28,0,465,8,0
"京都府",1739,41975,64,2,1650,25,0
"大阪府",10534,182508,537,27,9784,204,9
"兵庫県",2684,55781,103,8,2522,59,0
"奈良県",568,20292,18,0,541,9,0
"和歌山県",241,9256,5,0,229,4,3
"鳥取県",36,5453,6,0,30,0,0
"島根県",140,5734,3,0,137,0,0
"岡山県",154,8110,1,"-",147,"-",6
"広島県",548,20707,61,2,469,3,15
"山口県",201,9714,9,1,190,2,0
"徳島県",147,6884,9,0,126,9,3
"香川県",93,10637,3,0,88,2,0
"愛媛県",114,4060,0,0,108,6,0
"高知県",138,3463,1,0,133,4,0
"福岡県",5028,130848,95,10,4837,96,0
"佐賀県",245,5935,2,0,245,0,2
"長崎県",236,18248,2,0,231,3,0,"G48の関数（=O47=★当日データ★!"
"熊本県",573,16349,6,0,559,8,0
"大分県",158,16725,3,0,153,2,0
"宮崎県",344,8572,1,0,343,1,1
"鹿児島県",415,18871,34,0,378,12,9
"沖縄県",2460,38566,170,7,2248,46,4
