都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60982,1192885,127,2,59356,1472,27
青森県,5897,98040,1,0,5858,38,0
岩手県,3487,129194,1,0,3433,53,0
宮城県,16275,253780,2,0,16155,118,0
秋田県,1925,27346,10,0,1888,27,0
山形県,3551,107099,0,0,3495,56,0
福島県,9486,441229,3,1,9308,175,0
茨城県,24437,40548,21,0,24196,220,0
栃木県,15474,505736,16,1,15341,117,0
群馬県,16830,324161,22,0,16632,176,0
埼玉県,115759,1557358,115,9,114589,1055,0
千葉県,100433,1157005,55,1,99346,1026,6
東京都,382017,3924644,221,10,378636,3160,0
神奈川県,169115,1721623,142,7,167661,1312,0
新潟県,8008,302777,7,0,7940,61,0
富山県,4867,123925,0,0,4815,52,0
石川県,7967,204708,4,0,7812,129,22
福井県,3115,122869,1,0,3076,38,0
山梨県,5155,124304,0,0,5126,29,0
長野県,8883,344734,1,0,8841,97,56
岐阜県,19238,443230,23,0,18994,218,3
静岡県,26780,675378,10,0,26559,209,2
愛知県,106503,1417791,75,2,105270,1158,0
三重県,14810,251936,3,0,14969,163,325
滋賀県,12428,278483,15,0,12309,104,0
京都府,35957,448084,36,0,35626,291,4
大阪府,202938,3880015,270,33,199610,3058,0
兵庫県,78631,806189,87,4,77148,1396,0
奈良県,15923,267819,16,0,15758,149,0
和歌山県,5299,67117,3,0,5129,62,105
鳥取県,1669,158976,1,0,1638,5,25
島根県,1731,60030,2,0,1724,5,0
岡山県,15482,289814,87,1,15194,136,65
広島県,22143,947336,34,0,21907,202,0
山口県,5787,202677,28,0,5666,93,0
徳島県,3291,110857,4,0,3222,65,0
香川県,4705,137741,1,0,4665,38,1
愛媛県,5409,163715,6,0,5321,82,0
高知県,4167,105446,2,0,4132,33,0
福岡県,74526,1344553,52,4,73842,622,10
佐賀県,5866,113016,2,0,5888,30,54
長崎県,6118,192613,0,0,6045,73,0
熊本県,14395,124519,2,1,14257,136,0
大分県,8186,286309,0,0,8102,84,0
宮崎県,6151,73041,0,0,6094,41,16
鹿児島県,9102,173035,0,0,9036,66,0
沖縄県,50295,417336,25,0,49867,398,5
