"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",10039,171282,2237,24,7546,256,0
"青森県",343,7341,63,2,274,6,0
"岩手県",220,10219,55,3,159,6,0
"宮城県",1311,20084,157,4,1144,10,0
"秋田県",90,3733,3,0,86,1,0
"山形県",177,8284,49,1,127,1,0
"福島県",541,42276,69,5,464,8,0
"茨城県",1844,17532,378,17,1443,23,0
"栃木県",749,57242,170,10,579,2,2
"群馬県",1401,39431,260,5,1106,22,13
"埼玉県",9411,249360,1553,27,7699,159,0
"千葉県",7519,174527,821,14,6605,93,0
"東京都",44003,807999,4362,55,39124,517,0
"神奈川県",13704,271058,1121,65,12368,215,0
"新潟県",359,23193,80,0,279,0,0
"富山県",462,18028,12,2,424,26,0
"石川県",874,23296,26,0,798,50,0
"福井県",322,15745,15,2,296,11,0
"山梨県",422,13750,90,0,323,9,0
"長野県",823,33920,96,3,682,6,39
"岐阜県",1260,44187,244,2,1002,14,0
"静岡県",1960,62660,628,13,1315,17,0
"愛知県",11327,143080,1922,28,9273,132,0
"三重県",957,22079,195,5,752,10,0
"滋賀県",826,29471,70,1,745,11,0
"京都府",2858,70273,288,9,2531,39,0
"大阪府",22735,353214,4230,141,18124,362,19
"兵庫県",6440,104516,805,40,5540,95,0
"奈良県",1330,35844,269,7,1048,13,0
"和歌山県",507,14226,71,4,418,7,11
"鳥取県",65,18380,8,0,56,0,1
"島根県",158,7158,9,1,149,0,0
"岡山県",666,20802,140,5,468,11,47
"広島県",1085,39067,214,6,807,7,57
"山口県",414,19028,52,3,356,2,4
"徳島県",185,7934,6,1,170,9,0
"香川県",164,18221,33,0,128,3,0
"愛媛県",349,8560,96,5,246,6,1
"高知県",246,4151,70,0,154,4,18
"福岡県",6060,211871,387,10,5564,109,0
"佐賀県",341,10620,40,0,302,2,3
"長崎県",276,28287,16,0,260,3,3,"G48の関数（=O47=★当日データ★!E"
"熊本県",1094,25208,73,7,977,13,31
"大分県",408,30204,149,1,256,3,0
"宮崎県",566,10583,103,1,463,1,1
"鹿児島県",673,28667,56,1,617,13,13
"沖縄県",4585,76441,396,6,4120,74,5
