都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,403713,2466725,12797,4,387714,2109,1093
青森県,73953,285457,6893,0,66938,122,0
岩手県,44388,320341,4490,0,39798,100,0
宮城県,105814,661490,5804,2,97715,205,2090
秋田県,36081,65759,3134,1,32875,72,0
山形県,34424,206780,2738,0,31587,99,0
福島県,73516,909609,4998,1,68290,228,0
茨城県,178030,1477266,7173,2,170397,460,0
栃木県,103999,796753,7342,2,96374,283,0
群馬県,110532,712885,9046,0,101158,328,0
埼玉県,635285,3116386,44155,10,589461,1669,0
千葉県,520263,2324540,32648,5,480588,1818,5209
東京都,1813865,7650017,147795,18,1661468,4602,0
神奈川県,881796,3456390,50713,28,828830,2253,0
新潟県,84275,723251,5540,1,78644,91,0
富山県,45870,272492,4526,0,41247,97,0
石川県,67656,542247,4881,1,62552,200,23
福井県,45640,360378,4319,1,41273,48,0
山梨県,39031,389640,2862,0,36122,69,22
長野県,87351,810469,5420,0,80778,206,947
岐阜県,124927,994826,8286,1,113668,354,2619
静岡県,205440,1396812,17462,0,186014,428,1536
愛知県,637750,3052090,46485,3,589152,2113,0
三重県,100796,585201,8181,1,94513,320,2218
滋賀県,107754,710807,7888,3,99642,224,0
京都府,238451,910464,16692,28,218512,761,2486
大阪府,1148845,7839263,100186,23,1043416,5243,0
兵庫県,494849,1750272,31980,14,460609,2266,6
奈良県,108502,572909,10020,4,98085,397,0
和歌山県,53351,200281,4190,1,48806,122,233
鳥取県,21770,460178,3310,0,18200,20,240
島根県,34190,259130,8968,0,25191,31,0
岡山県,114843,644258,3019,0,105212,253,6359
広島県,183788,2056813,9371,5,173915,502,0
山口県,57990,642271,6107,0,51699,184,0
徳島県,28308,241868,2467,2,25771,86,16
香川県,57545,305422,4586,1,52823,136,0
愛媛県,57479,418323,8305,1,49029,145,0
高知県,35714,340220,3131,1,32466,117,0
福岡県,523460,3015673,39131,1,468186,1300,14843
佐賀県,72269,318797,7714,0,59817,117,4621
長崎県,78637,482841,7505,1,71026,134,28
熊本県,146284,344188,16914,5,129036,334,0
大分県,72988,667203,8748,0,64066,174,0
宮崎県,71808,200544,8148,0,63401,153,106
鹿児島県,115861,484954,11711,1,101213,219,2718
沖縄県,305148,989973,29433,17,275142,497,76
