"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",3681,89907,713,10,2855,113,0
"青森県",271,5750,72,3,195,4,0
"岩手県",30,5655,4,0,26,0,0
"宮城県",834,15020,214,4,616,4,0
"秋田県",67,2642,7,1,60,0,0
"山形県",86,6749,4,0,81,1,0
"福島県",412,31153,35,3,371,6,0
"茨城県",806,14162,50,1,738,18,0
"栃木県",498,45708,25,3,473,1,1
"群馬県",924,30491,44,4,860,20,0
"埼玉県",6201,194647,536,7,5554,111,0
"千葉県",5310,135455,406,9,4822,82,0
"東京都",32429,627902,1992,36,29976,461,0
"神奈川県",9261,209445,600,23,8487,174,0
"新潟県",188,18262,6,0,182,0,0
"富山県",424,15001,2,0,396,26,0
"石川県",819,18467,17,0,753,49,0
"福井県",258,11246,2,1,245,11,0
"山梨県",225,11926,18,0,201,6,0
"長野県",357,24098,18,0,338,6,5
"岐阜県",729,27877,62,0,655,12,0
"静岡県",707,44670,90,0,615,2,0
"愛知県",6618,105343,649,13,5872,97,0
"三重県",595,16342,44,3,544,7,0
"滋賀県",599,14734,53,0,537,9,0
"京都府",2101,54297,99,2,1972,30,0
"大阪府",13676,250416,1169,43,12238,249,20
"兵庫県",3455,72133,245,14,3143,67,0
"奈良県",726,25726,93,0,623,10,0
"和歌山県",286,10623,14,3,263,4,5
"鳥取県",43,5889,5,0,37,0,1
"島根県",141,6281,0,0,141,0,0
"岡山県",332,11198,118,2,185,6,23
"広島県",670,28463,17,1,648,5,0
"山口県",225,11960,14,0,209,2,0
"徳島県",167,7566,0,0,155,9,3
"香川県",104,14083,2,0,100,2,0
"愛媛県",117,4434,1,0,110,6,0
"高知県",144,3671,1,0,139,4,0
"福岡県",5276,171300,87,4,5085,104,0
"佐賀県",268,7612,13,0,257,0,2
"長崎県",246,23522,4,0,241,3,2,"G48の関数（=O47=★当日データ★!E"
"熊本県",847,20748,53,0,770,9,15
"大分県",160,21889,1,0,156,3,0
"宮崎県",372,8807,4,1,368,1,1
"鹿児島県",505,23324,24,0,464,13,4
"沖縄県",3488,60962,277,5,3152,64,5
