"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",49552,913598,3518,15,44298,1430,306
"青森県",3140,61056,363,0,2745,32,0
"岩手県",2428,99454,335,1,2045,48,0
"宮城県",11597,184182,1320,13,10114,92,71
"秋田県",1185,18445,130,3,1034,21,0
"山形県",2548,75540,304,7,2197,47,0
"福島県",7292,337088,1054,13,6076,162,0
"茨城県",16201,35770,2194,28,13831,176,0
"栃木県",10328,368510,1697,19,8537,94,0
"群馬県",10979,229987,1479,21,9345,155,0
"埼玉県",74669,1175904,20587,113,53224,858,0
"千葉県",63951,856183,10283,73,52912,756,0
"東京都",279132,3005674,40525,251,236272,2335,0
"神奈川県",110578,1269861,14563,200,94992,1023,0
"新潟県",5160,213562,910,5,4196,54,0
"富山県",2959,88265,516,7,2405,38,0
"石川県",6263,148386,762,9,5371,120,10
"福井県",2014,87625,236,2,1742,36,0
"山梨県",3057,80996,477,2,2560,22,2
"長野県",6235,241613,603,3,5549,94,11
"岐阜県",10905,311845,843,4,9873,189,0
"静岡県",14026,483975,2581,16,11287,158,0
"愛知県",59658,964765,4831,27,53811,1016,0
"三重県",7078,170386,1112,13,6020,116,170
"滋賀県",7612,184140,1239,5,6278,95,0
"京都府",22584,334772,3406,79,18515,249,414
"大阪府",132447,2661717,13777,442,114574,2742,1354
"兵庫県",50358,591416,4239,38,44796,1323,0
"奈良県",10469,197848,1011,14,9324,134,0
"和歌山県",3475,49056,263,15,3081,50,81
"鳥取県",1078,108882,320,0,742,3,13
"島根県",917,38671,120,1,795,2,0
"岡山県",9975,197807,863,7,8233,127,752
"広島県",13643,641590,839,8,12373,180,251
"山口県",3768,136504,389,2,3299,80,0
"徳島県",1942,77180,107,1,1772,63,0
"香川県",2985,101378,556,7,2399,32,2
"愛媛県",3586,115386,539,5,2970,77,0
"高知県",2315,67391,158,4,2127,30,0
"福岡県",49801,994829,7582,23,40990,548,681
"佐賀県",3439,71803,413,0,2875,26,125
"長崎県",4132,145022,519,1,3547,69,3
"熊本県",8909,93917,1315,8,7473,121,0
"大分県",4430,200270,588,1,3778,64,0
"宮崎県",3706,50655,389,1,3289,27,1
"鹿児島県",5293,129245,944,1,4209,42,98
"沖縄県",32909,310645,5607,95,26887,245,170
