"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18944,373112,709,7,17586,667,18
"青森県",813,17189,38,0,755,20,0
"岩手県",553,24399,26,0,497,30,0
"宮城県",3576,66942,93,4,3458,25,0
"秋田県",269,7031,5,0,258,6,0
"山形県",538,17288,12,0,511,15,0
"福島県",1890,107545,89,9,1732,69,0
"茨城県",5669,24848,364,9,5200,105,0
"栃木県",4060,123380,165,7,3830,65,0
"群馬県",4416,90366,153,6,4179,84,0
"埼玉県",28920,537544,1538,38,26848,534,0
"千葉県",25892,392816,1718,20,23748,426,0
"東京都",110400,1503144,3503,69,105595,1302,0
"神奈川県",44371,577376,1116,32,42595,660,0
"新潟県",1052,42725,85,1,953,14,0
"富山県",905,35582,23,2,855,27,0
"石川県",1822,49100,176,6,1616,61,31
"福井県",544,31512,15,0,504,25,0
"山梨県",936,24827,13,2,908,16,1
"長野県",2359,96646,15,0,2334,41,31
"岐阜県",4700,129767,173,8,4419,108,0
"静岡県",5070,182775,247,1,4730,93,0
"愛知県",25696,382966,734,32,24448,514,0
"三重県",2574,60178,152,8,2370,52,0
"滋賀県",2424,71616,135,6,2245,44,0
"京都府",9032,152835,390,1,8506,154,18
"大阪府",46841,768670,1201,98,44121,1101,418
"兵庫県",17844,242054,534,50,16801,509,0
"奈良県",3344,80389,108,4,3191,45,0
"和歌山県",1161,24298,14,3,1105,18,24
"鳥取県",208,39894,2,0,201,2,3
"島根県",284,15115,6,0,278,0,0
"岡山県",2474,63400,89,3,2340,29,16
"広島県",5008,149875,66,5,4830,101,11
"山口県",1372,58758,69,0,1303,36,36
"徳島県",448,25819,35,1,397,16,0
"香川県",750,43774,38,1,694,18,0
"愛媛県",1056,31289,39,1,994,23,0
"高知県",884,7091,1,1,866,17,0
"福岡県",17890,433031,867,25,16748,275,0
"佐賀県",1032,27223,41,0,1004,8,21
"長崎県",1609,66146,38,1,1535,36,0
"熊本県",3438,56482,55,7,3299,72,12
"大分県",1288,77608,49,0,1218,21,0
"宮崎県",1949,24664,31,0,1890,21,7
"鹿児島県",1758,66588,65,3,1689,26,22
"沖縄県",8121,142879,278,1,7734,114,5
