"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1267,21190,95,5,1072,100,0
"青森県",27,999,0,0,26,1,0
"岩手県",0,996,0,0,0,0,0
"宮城県",95,3868,4,0,90,1,0
"秋田県",16,998,0,0,16,0,0
"山形県",69,2549,1,1,68,0,0
"福島県",82,6990,1,0,81,0,0
"茨城県",176,5366,7,0,159,10,0
"栃木県",82,7456,16,0,66,0,0
"群馬県",153,5155,3,0,131,19,0
"埼玉県",1165,36009,131,3,969,65,0
"千葉県",978,18548,59,2,874,45,0
"東京都",6399,87151,534,9,5540,325,0
"神奈川県",1521,12813,104,7,1321,96,0
"新潟県",84,5020,0,0,83,0,1
"富山県",228,3984,1,0,205,22,0
"石川県",300,2918,16,1,257,27,0
"福井県",122,3461,0,0,114,8,0
"山梨県",75,5756,2,0,72,1,0
"長野県",77,3312,1,0,76,"-",0
"岐阜県",160,5301,6,1,147,7,0
"静岡県",81,7766,1,0,79,1,0
"愛知県",525,12859,7,0,478,34,6
"三重県",46,2901,0,0,45,1,0
"滋賀県",103,2409,3,0,99,1,0
"京都府",383,10442,19,0,346,18,0
"大阪府",1851,41726,51,2,1714,86,0
"兵庫県",708,15056,7,0,656,45,0
"奈良県",92,3943,0,0,90,2,0
"和歌山県",64,4029,0,0,61,3,0
"鳥取県",4,1497,1,0,3,0,0
"島根県",24,1249,0,0,24,0,0
"岡山県",28,1954,3,"-",25,"-",0
"広島県",169,7880,1,0,165,3,0
"山口県",37,2372,0,0,37,0,0
"徳島県",6,935,1,0,4,1,0
"香川県",28,2754,0,0,28,0,0
"愛媛県",82,2622,0,0,77,5,0
"高知県",74,1980,0,0,71,3,0
"福岡県",854,16689,19,2,802,33,0
"佐賀県",47,1649,0,0,47,0,0
"長崎県",17,3294,0,0,16,1,0
"熊本県",49,4310,0,0,46,3,0
"大分県",60,4977,0,0,59,1,0
"宮崎県",17,1582,0,0,17,0,0
"鹿児島県",21,2628,10,0,11,0,0
"沖縄県",142,3028,0,0,139,7,0
