"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",19066,379662,601,3,17814,675,24
"青森県",816,17347,27,1,769,20,0
"岩手県",554,26654,14,0,510,30,0
"宮城県",3597,68100,92,3,3480,25,0
"秋田県",269,7032,3,0,260,6,0
"山形県",543,17479,15,0,513,15,0
"福島県",1919,110131,102,10,1747,70,0
"茨城県",5740,24868,345,8,5289,106,0
"栃木県",4090,125003,145,4,3879,66,0
"群馬県",4491,91472,179,4,4228,84,0
"埼玉県",29250,547979,1555,37,27169,558,32
"千葉県",26263,404527,1841,24,23972,450,0
"東京都",111347,1529534,3342,68,106635,1370,0
"神奈川県",44768,587587,1038,24,43051,679,0
"新潟県",1076,44330,90,1,971,15,0
"富山県",905,36107,17,2,860,28,0
"石川県",1845,51120,149,7,1663,62,29
"福井県",545,31810,5,0,515,25,0
"山梨県",939,25903,10,1,914,16,1
"長野県",2364,97594,17,0,2338,41,32
"岐阜県",4714,134077,149,7,4456,109,0
"静岡県",5126,187116,209,0,4824,93,0
"愛知県",25777,389359,659,33,24601,517,0
"三重県",2521,63656,138,8,2408,53,78
"滋賀県",2462,72807,144,6,2272,46,0
"京都府",9046,154708,329,2,8578,154,15
"大阪府",47069,783892,1051,90,44490,1115,413
"兵庫県",17922,246654,453,42,16939,530,0
"奈良県",3356,81493,79,5,3232,45,0
"和歌山県",1162,24457,11,3,1109,18,24
"鳥取県",210,40638,3,0,202,2,3
"島根県",284,15625,6,0,278,0,0
"岡山県",2479,66389,53,2,2389,32,5
"広島県",5022,151415,41,5,4871,102,8
"山口県",1380,58758,55,0,1287,38,0
"徳島県",450,26373,27,2,407,16,0
"香川県",752,44331,29,1,705,18,0
"愛媛県",1062,32499,41,1,998,23,0
"高知県",884,7091,1,1,866,17,0
"福岡県",18007,440851,767,19,16954,286,0
"佐賀県",1054,27986,59,0,1007,8,20
"長崎県",1610,67208,35,1,1539,36,0
"熊本県",3439,56763,44,5,3328,72,5
"大分県",1291,79486,33,0,1237,21,0
"宮崎県",1951,24715,25,1,1896,21,9
"鹿児島県",1761,67412,35,2,1723,26,23
"沖縄県",8178,144852,262,1,7802,119,5
