都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60309,1103179,354,6,58519,1467,31
青森県,5717,87317,155,3,5526,36,0
岩手県,3482,120868,8,0,3422,52,0
宮城県,16224,239006,121,3,15983,117,3
秋田県,1886,26310,35,1,1825,26,0
山形県,3507,97581,35,1,3416,56,0
福島県,9451,405996,44,4,9233,174,0
茨城県,24211,40174,223,9,23772,216,0
栃木県,15303,479799,202,4,14985,116,0
群馬県,16603,292595,127,9,16304,172,0
埼玉県,114941,1442072,1267,44,112664,1010,0
千葉県,99791,1060073,776,37,97979,1001,35
東京都,376060,3626642,2533,77,370567,2960,0
神奈川県,167927,1587153,1012,58,165646,1269,0
新潟県,7901,281732,177,3,7664,60,0
富山県,4800,112779,34,1,4715,51,0
石川県,7902,191774,118,1,7638,124,22
福井県,3064,115435,58,1,2969,37,0
山梨県,5129,111974,72,0,5028,29,0
長野県,8760,311996,68,1,8651,96,55
岐阜県,18811,402114,286,4,18507,215,197
静岡県,26644,612734,120,3,26317,207,0
愛知県,105543,1287972,1329,26,103076,1138,0
三重県,14641,262689,179,2,14619,163,320
滋賀県,12291,251971,167,1,12023,101,0
京都府,35577,417488,685,18,34603,280,9
大阪府,200210,3430199,2981,232,192480,2975,1774
兵庫県,77560,739833,904,23,75268,1388,0
奈良県,15692,246847,180,4,15363,149,0
和歌山県,5257,64812,45,9,5048,61,103
鳥取県,1642,144644,15,0,1599,5,23
島根県,1625,53023,43,0,1578,4,0
岡山県,15129,262448,105,3,14843,136,45
広島県,21714,884248,280,6,21237,197,0
山口県,5608,182635,65,0,5454,89,0
徳島県,3266,102560,48,1,3154,64,0
香川県,4687,127397,27,1,4623,37,0
愛媛県,5199,148446,113,2,5005,81,0
高知県,4110,97205,23,2,4056,31,0
福岡県,74055,1237813,1222,23,72202,612,19
佐賀県,5768,101492,74,1,5716,29,51
長崎県,6004,177175,73,0,5860,72,1
熊本県,14300,122510,119,3,14046,135,0
大分県,8119,259504,111,3,7926,82,0
宮崎県,6134,72642,25,1,6052,41,16
鹿児島県,9061,166861,45,0,9015,65,64
沖縄県,49737,391715,774,24,48482,323,158
