"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1081,13628,212,11,783,86,0
"青森県",27,850,1,0,25,1,0
"岩手県",0,662,0,0,0,0,0
"宮城県",88,2923,0,0,87,1,0
"秋田県",16,933,0,0,16,0,0
"山形県",69,2656,3,1,66,0,0
"福島県",81,4431,6,0,75,0,0
"茨城県",168,4628,7,0,151,10,0
"栃木県",65,3843,16,2,49,0,0
"群馬県",149,3632,12,1,118,19,0
"埼玉県",1003,20686,65,5,890,48,0
"千葉県",907,14547,57,4,805,45,0
"東京都",5231,15005,419,31,4508,304,0
"神奈川県",1359,9446,197,26,1080,82,0
"新潟県",83,4174,5,0,77,0,1
"富山県",227,3144,18,0,187,22,0
"石川県",298,2713,54,3,219,25,0
"福井県",122,2619,5,1,109,8,0
"山梨県",64,3877,4,0,59,1,0
"長野県",76,2701,7,1,69,"-",0
"岐阜県",150,3600,2,1,141,7,0
"静岡県",76,3517,3,0,72,1,0
"愛知県",507,9970,15,0,455,34,3
"三重県",45,2495,3,0,41,1,0
"滋賀県",100,1852,8,1,91,1,0
"京都府",358,7933,18,1,323,17,0
"大阪府",1782,30951,133,17,1552,83,14
"兵庫県",699,11067,31,5,626,42,0
"奈良県",92,2545,2,0,88,2,0
"和歌山県",63,3684,3,0,57,3,0
"鳥取県",3,1336,0,0,3,0,0
"島根県",24,1121,1,0,22,0,1
"岡山県",25,1698,0,"-",25,"-",0
"広島県",167,6907,13,0,151,3,0
"山口県",37,1696,2,1,35,0,0
"徳島県",5,739,0,0,4,1,0
"香川県",28,2178,0,0,28,0,0
"愛媛県",82,2074,28,1,50,4,0
"高知県",74,1785,1,0,70,3,0
"福岡県",729,12444,84,4,619,26,0
"佐賀県",47,1410,8,0,37,0,2
"長崎県",17,2754,0,0,16,1,0
"熊本県",48,3911,3,0,42,3,0
"大分県",60,3980,1,0,58,1,0
"宮崎県",17,1368,0,0,17,0,0
"鹿児島県",10,1859,0,0,10,0,0
"沖縄県",142,2852,3,2,137,6,0
