都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,721462,3025832,21820,3,698234,2541,1133
青森県,153240,409851,5164,4,147794,282,0
岩手県,104154,445498,2988,0,100980,186,0
宮城県,250805,877856,21560,5,204624,376,24245
秋田県,95164,74027,9212,1,85740,212,0
山形県,100223,252552,6700,0,90443,183,2897
福島県,179643,1136645,5965,1,173418,260,0
茨城県,352048,1654084,20316,7,301424,657,29651
栃木県,216765,943117,7061,5,209223,481,0
群馬県,225648,876277,8885,1,218734,459,2430
埼玉県,1159381,3874890,23315,19,1133738,2328,0
千葉県,921731,2807095,20584,11,878513,2499,20135
東京都,3105374,9221102,74464,25,3025171,5739,0
神奈川県,1452565,4584903,30336,27,1419299,2930,0
新潟県,224804,932547,7876,0,216780,148,0
富山県,124318,354445,4973,0,119175,170,0
石川県,156379,752916,5425,1,150655,276,23
福井県,110336,447590,2902,0,107338,96,0
山梨県,92566,511528,3293,0,89143,145,15
長野県,199103,1004801,5595,2,192491,327,690
岐阜県,285197,1270056,7982,0,276231,558,426
静岡県,478395,1777215,15934,7,455112,731,6618
愛知県,1328605,3999862,47226,11,1278560,2819,0
三重県,245228,805760,10294,2,226621,511,7802
滋賀県,226168,940211,7518,1,218343,307,0
京都府,467479,1189172,23257,39,442309,1016,897
大阪府,2053869,9555130,62163,41,1985350,6356,0
兵庫県,986779,2434011,22310,13,961645,2826,2
奈良県,221328,723198,40858,4,179952,518,0
和歌山県,129331,314361,2615,1,126169,238,309
鳥取県,60495,694266,9277,0,44778,71,6369
島根県,79584,353250,2665,1,76831,88,0
岡山県,265468,816883,8998,6,249098,392,6980
広島県,414749,2647378,25019,7,388994,736,0
山口県,158177,815518,4078,1,153723,376,0
徳島県,90553,284983,2143,5,88252,165,7
香川県,138020,398059,4496,2,133242,282,0
愛媛県,157085,614341,5347,2,151451,287,0
高知県,97133,477533,6199,6,90645,289,0
福岡県,1059991,3871459,33571,12,1008765,1900,15755
佐賀県,153732,377021,12922,1,125171,217,15422
長崎県,207161,729648,22213,2,177499,321,7128
熊本県,319920,532642,8908,7,310403,609,0
大分県,171310,877984,2890,1,168078,342,0
宮崎県,190259,238162,4803,3,184413,350,693
鹿児島県,292298,733297,6248,2,285369,521,160
沖縄県,494628,1170617,5912,10,487713,698,305
