"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",15106,266324,1588,12,13064,518,64
"青森県",582,11585,69,1,505,8,0
"岩手県",444,16081,70,2,349,25,0
"宮城県",2709,26860,463,9,2229,17,0
"秋田県",178,5154,27,0,150,1,0
"山形県",435,11369,59,2,365,11,0
"福島県",1299,66638,354,9,915,30,0
"茨城県",3354,20317,758,9,2555,41,0
"栃木県",2839,83675,1346,19,1493,16,16
"群馬県",3006,60650,572,12,2320,56,58
"埼玉県",18827,367445,5037,67,13535,255,0
"千葉県",15395,255252,4629,35,10614,152,0
"東京都",78566,1122820,19207,141,58655,704,0
"神奈川県",29707,399368,6054,100,23330,323,0
"新潟県",720,31768,175,1,545,3,3
"富山県",743,24786,170,2,547,26,0
"石川県",1248,34033,180,10,1041,53,26
"福井県",402,22004,40,3,349,12,1
"山梨県",774,14741,160,4,603,11,0
"長野県",1768,61266,461,8,1282,19,6
"岐阜県",3197,80274,680,18,2468,49,0
"静岡県",3507,106902,893,8,2560,54,0
"愛知県",19747,246866,3288,51,16171,288,0
"三重県",1644,32398,325,5,1297,22,0
"滋賀県",1612,44399,387,14,1209,16,0
"京都府",6079,105473,1453,16,4604,76,54
"大阪府",35842,534100,6029,172,29110,703,0
"兵庫県",12401,162297,1589,70,10528,283,1
"奈良県",2451,56489,378,9,2042,31,0
"和歌山県",798,18300,118,7,661,8,11
"鳥取県",166,28521,57,2,104,2,3
"島根県",228,10183,19,1,209,0,0
"岡山県",1929,35839,327,9,1241,15,346
"広島県",4162,97583,649,15,3236,62,215
"山口県",742,32146,149,2,584,5,4
"徳島県",268,16967,69,0,190,9,0
"香川県",460,30007,174,2,282,4,0
"愛媛県",734,16460,242,4,479,13,0
"高知県",754,6196,77,4,665,12,0
"福岡県",11757,298734,3112,19,8512,133,0
"佐賀県",672,17389,192,1,488,3,11
"長崎県",1080,46310,278,7,639,10,153,"G48の関数（=O47=★当日データ★!E49）"
"熊本県",2504,40894,252,17,1823,35,394
"大分県",869,50887,158,6,702,9,0
"宮崎県",1381,18071,539,5,885,10,53
"鹿児島県",1301,46478,244,3,1057,14,14
"沖縄県",6037,97679,551,7,5406,85,5
