都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,678332,2923360,46362,3,631664,2471,2165
青森県,143708,377140,15038,0,128420,250,0
岩手県,96191,422773,7906,2,88116,169,0
宮城県,236144,855490,22444,10,204624,323,8753
秋田県,86831,73249,17994,2,68658,179,0
山形県,89488,241680,12430,0,76899,169,10
福島県,163176,1101332,16954,2,145978,244,0
茨城県,330170,1654084,20706,7,301424,612,7428
栃木県,203301,918242,18466,3,184383,452,0
群馬県,207556,845391,20053,5,192425,434,5356
埼玉県,1097118,3774203,47246,21,1047674,2198,0
千葉県,874296,2716215,50497,15,787542,2340,33917
東京都,2991461,9019920,125019,32,2860945,5497,0
神奈川県,1390833,4434001,64230,42,1323766,2837,0
新潟県,207029,903069,16127,3,190771,131,0
富山県,114087,342551,13366,3,100564,157,0
石川県,145143,719266,13246,1,131618,256,23
福井県,101321,435617,7963,2,93267,91,0
山梨県,87991,486368,4959,1,82918,131,17
長野県,183680,979404,14730,2,167151,315,1484
岐阜県,266181,1222493,19791,2,242639,521,3230
静岡県,444894,1723251,29420,3,412233,690,2551
愛知県,1245830,3868467,92346,24,1150801,2683,0
三重県,226753,757712,19613,6,210861,472,4193
滋賀県,211198,906391,16246,4,194658,294,0
京都府,442676,1155109,42771,67,397239,947,1719
大阪府,1970960,9290721,129360,53,1835441,6159,0
兵庫県,933292,2346769,55751,30,874867,2693,19
奈良県,208037,705993,52334,6,155208,495,0
和歌山県,121113,299468,6600,5,113979,225,309
鳥取県,56695,667682,9344,3,44778,65,2508
島根県,73996,335792,7239,1,66672,85,0
岡山県,244999,785625,23510,10,207028,374,14087
広島県,382460,2552184,68450,10,313337,673,0
山口県,147500,780526,12349,6,134799,352,0
徳島県,84115,276184,8973,5,75070,148,76
香川県,128378,382585,11577,3,116537,264,0
愛媛県,146613,586191,14646,2,131690,277,0
高知県,89775,465217,12230,6,77278,267,0
福岡県,1017009,3776424,75647,16,921179,1803,18380
佐賀県,146201,377021,13070,2,125171,205,7755
長崎県,195708,697940,26673,4,168833,295,93
熊本県,305773,507964,19225,11,285971,577,0
大分県,161464,845778,10056,3,151102,306,0
宮崎県,177478,234359,13621,7,162914,319,624
鹿児島県,272321,706522,21095,10,248465,470,2291
沖縄県,484088,1151658,18216,19,464813,652,407
