都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60212,1093092,515,9,58262,1467,32
青森県,5670,85833,244,6,5391,35,0
岩手県,3479,119591,12,0,3415,52,0
宮城県,16190,237248,203,3,15851,117,19
秋田県,1860,25905,29,1,1805,26,0
山形県,3497,95282,50,0,3391,56,0
福島県,9434,401729,61,4,9199,174,0
茨城県,24120,39827,334,12,23571,215,0
栃木県,15220,476335,277,7,14829,114,0
群馬県,16558,289120,200,10,16186,172,0
埼玉県,114577,1429245,2121,52,111452,1004,0
千葉県,99399,1047440,1241,41,97167,991,0
東京都,375198,3591706,3532,107,368758,2908,0
神奈川県,167461,1570737,1633,70,164574,1254,0
新潟県,7822,277495,211,3,7551,60,0
富山県,4792,111908,49,3,4693,50,0
石川県,7833,188241,100,2,7587,124,22
福井県,3038,114258,90,2,2912,36,0
山梨県,5106,108734,118,0,4959,29,0
長野県,8715,308869,96,1,8576,96,53
岐阜県,18682,398182,352,5,18303,214,187
静岡県,26576,606711,299,6,26072,205,0
愛知県,105019,1270696,2870,44,101018,1131,0
三重県,14608,258291,274,4,14491,162,319
滋賀県,12228,249224,208,1,11920,100,0
京都府,35429,413272,1360,22,33749,272,48
大阪府,199289,3368008,4130,368,190361,2966,1832
兵庫県,77103,729791,1445,31,74272,1387,1
奈良県,15636,244439,274,7,15213,149,0
和歌山県,5229,64332,59,10,5007,60,103
鳥取県,1637,143323,15,0,1594,5,23
島根県,1611,51491,53,0,1555,3,0
岡山県,15084,253818,254,5,14612,135,83
広島県,21555,876569,324,6,21035,196,0
山口県,5575,182635,84,0,5402,89,0
徳島県,3248,101594,61,2,3123,64,0
香川県,4681,126073,47,2,4597,36,1
愛媛県,5135,145778,111,3,4943,81,0
高知県,4098,94840,40,1,4027,31,0
福岡県,73877,1225311,2905,23,70322,608,42
佐賀県,5740,99816,67,1,5687,29,43
長崎県,5976,175510,88,1,5818,71,1
熊本県,14263,121171,196,6,13932,135,0
大分県,8083,256428,151,3,7851,81,0
宮崎県,6128,72274,60,4,6011,41,16
鹿児島県,9049,166076,67,2,8982,65,65
沖縄県,49551,386989,1033,42,48065,302,151
