都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,512029,2649137,55226,7,455003,2206,406
青森県,99759,318195,13299,0,86309,151,0
岩手県,63163,363712,8004,1,55041,118,0
宮城県,158863,734783,29392,13,125653,233,3585
秋田県,53734,69420,12655,4,41000,79,0
山形県,50436,217055,9144,0,41193,109,10
福島県,102443,979129,15737,3,86471,235,0
茨城県,242930,1477266,24580,7,217852,498,0
栃木県,149858,849384,26873,10,122662,323,0
群馬県,154814,780654,39623,3,114831,360,0
埼玉県,864603,3412982,102134,35,760711,1758,0
千葉県,701509,2475643,68353,16,566097,1949,65110
東京都,2435861,8376055,261485,40,2169589,4787,0
神奈川県,1149103,3949927,99314,75,1047385,2404,0
新潟県,132286,803328,20716,3,111472,98,0
富山県,69568,301840,12600,4,56860,108,0
石川県,95257,609784,14154,0,80873,207,23
福井県,68989,395707,11493,3,57439,57,0
山梨県,59347,429374,8766,0,50578,82,79
長野県,122938,884560,14593,0,105330,227,2788
岐阜県,179048,1092113,26525,2,147376,389,4758
静岡県,307961,1542689,44120,10,259129,504,4208
愛知県,899441,3364067,126365,40,770836,2240,0
三重県,148855,644046,24222,1,127163,368,2898
滋賀県,150170,792260,25266,3,124660,244,0
京都府,332343,1024400,61964,77,266298,786,3295
大阪府,1544590,8538451,226217,74,1312848,5525,0
兵庫県,683398,2004716,87999,39,593022,2389,12
奈良県,148387,636879,34585,14,113379,423,0
和歌山県,79751,242301,11244,4,68041,157,309
鳥取県,34392,540591,7045,0,26976,28,343
島根県,50444,297444,8273,1,42116,55,0
岡山県,160627,697846,15773,7,124763,282,19809
広島県,245042,2098726,37050,11,207455,537,0
山口県,88049,683889,13394,2,74439,216,0
徳島県,42181,263346,6314,5,35809,94,36
香川県,82153,336767,12104,3,69874,175,0
愛媛県,87248,480934,16938,3,70131,179,0
高知県,52198,386929,9529,3,42537,132,0
福岡県,754592,3383014,97200,21,636211,1432,19749
佐賀県,101797,356649,12534,0,81627,148,7488
長崎県,118894,567284,27086,2,91779,161,132
熊本県,219396,406426,29069,15,189909,418,0
大分県,108737,745737,14574,3,93961,202,0
宮崎県,113416,215748,19089,6,93813,203,311
鹿児島県,175746,575312,26776,5,144836,266,3868
沖縄県,400850,1066195,36765,22,363232,525,328
