"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1296,23539,62,5,1132,102,0
"青森県",29,1104,3,0,25,1,0
"岩手県",0,1152,0,0,0,0,0
"宮城県",108,4652,12,0,95,1,0
"秋田県",16,1018,0,0,16,0,0
"山形県",73,2659,3,0,70,1,1
"福島県",84,8027,2,0,82,0,0
"茨城県",204,5854,22,1,172,10,0
"栃木県",98,9645,19,0,83,0,4
"群馬県",156,5884,4,0,134,19,1
"埼玉県",1530,46737,334,4,1129,67,0
"千葉県",1162,21193,169,0,947,46,0
"東京都",8189,121821,1392,7,6472,325,0
"神奈川県",1786,14495,191,8,1497,98,0
"新潟県",87,5365,3,0,83,0,1
"富山県",230,4319,3,0,205,22,0
"石川県",300,2964,4,1,269,27,0
"福井県",124,3726,2,0,114,8,0
"山梨県",76,6289,1,0,74,1,0
"長野県",79,4640,3,0,76,"-",0
"岐阜県",165,5934,9,2,149,7,0
"静岡県",96,9063,13,0,82,1,0
"愛知県",532,14487,10,0,483,34,5
"三重県",50,3107,3,0,45,1,1
"滋賀県",106,2847,5,1,100,1,0
"京都府",456,12393,56,0,382,18,0
"大阪府",2045,47608,153,5,1806,86,0
"兵庫県",739,17192,25,0,669,45,0
"奈良県",126,4383,33,0,91,2,0
"和歌山県",84,4578,20,0,61,3,0
"鳥取県",5,2108,2,0,3,0,0
"島根県",24,1291,0,0,24,0,0
"岡山県",28,2056,2,"-",26,"-",0
"広島県",182,8477,13,0,167,3,1
"山口県",37,2739,0,0,37,0,0
"徳島県",10,1227,5,0,4,1,0
"香川県",30,3045,2,0,28,0,0
"愛媛県",82,2682,0,0,77,5,0
"高知県",75,2028,1,0,71,3,0
"福岡県",924,18126,64,4,827,33,0
"佐賀県",47,1725,0,0,47,0,0
"長崎県",30,4151,12,0,16,1,1
"熊本県",49,4465,0,0,46,3,0
"大分県",60,5457,0,0,59,1,0
"宮崎県",20,1716,3,0,17,0,0
"鹿児島県",155,7150,125,0,30,0,0
"沖縄県",148,3326,4,0,141,7,0
