都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,324181,2136492,24510,5,296790,2018,863
青森県,51729,233202,2846,0,48783,100,0
岩手県,30815,262462,2812,0,27917,86,0
宮城県,79451,545290,3523,2,75243,193,492
秋田県,27931,59875,2466,0,25401,64,0
山形県,25434,188466,2066,2,23279,89,0
福島県,57456,784605,4927,1,52313,216,0
茨城県,150668,1240444,3475,2,146765,428,0
栃木県,85830,728881,4188,1,81374,268,0
群馬県,89060,617487,3374,0,85376,310,0
埼玉県,530007,2733380,12667,5,515825,1515,0
千葉県,434316,2013565,8748,6,420103,1764,3701
東京都,1484636,6632934,49861,4,1430392,4383,0
神奈川県,724453,2180686,14459,18,707835,2159,0
新潟県,65694,617133,3862,0,61741,91,0
富山県,34090,236369,1856,1,32142,92,0
石川県,47890,405291,4100,7,43574,193,23
福井県,30424,307398,1617,0,28762,45,0
山梨県,30266,302217,1007,0,29195,68,4
長野県,66902,686297,3113,0,63431,186,172
岐阜県,91829,838702,4333,1,86548,324,624
静岡県,155749,1186602,7096,0,147622,404,627
愛知県,504523,2596316,17936,7,484552,2035,0
三重県,75931,495104,3438,1,74026,287,1820
滋賀県,84969,597882,2977,1,81775,217,0
京都府,190389,796652,7873,14,180903,706,907
大阪府,929311,6821041,28410,20,895913,4988,0
兵庫県,400246,1502363,11262,10,386770,2214,0
奈良県,88176,495106,3883,1,83912,381,0
和歌山県,38764,163980,1749,0,36693,117,205
鳥取県,13344,370070,918,0,12228,16,182
島根県,15334,193988,1218,0,14101,15,0
岡山県,88159,552358,4676,1,81134,243,2106
広島県,138307,1777041,10552,3,127281,474,0
山口県,39630,543637,2421,1,37035,174,0
徳島県,20040,202070,1001,0,18969,80,10
香川県,43206,260119,2949,0,40134,123,0
愛媛県,36051,343460,1994,3,33920,137,0
高知県,24097,256889,2039,0,21950,108,0
福岡県,395104,2555470,15811,6,370722,1236,7335
佐賀県,48567,260489,2716,0,43031,105,2715
長崎県,49479,352397,4044,0,47964,124,2653
熊本県,88745,267581,4450,8,84009,286,0
大分県,48339,555815,2970,1,45212,157,0
宮崎県,45612,183536,4114,3,41435,138,75
鹿児島県,72744,385216,5272,2,66652,187,633
沖縄県,183994,782066,16338,16,167207,453,4
