"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1579,34341,153,3,1323,103,0
"青森県",32,1610,2,0,29,1,0
"岩手県",7,1969,6,0,1,0,0
"宮城県",182,6857,19,1,162,1,0
"秋田県",36,1415,15,0,20,0,1
"山形県",76,2984,1,0,75,1,1
"福島県",100,11259,12,0,88,0,0
"茨城県",416,8827,101,1,305,10,0
"栃木県",261,16961,45,3,187,0,29
"群馬県",244,9784,54,0,171,19,0
"埼玉県",3001,84977,538,8,2383,80,0
"千葉県",2258,41138,525,5,1678,55,0
"東京都",16474,239875,3612,21,12526,336,0
"神奈川県",3398,47699,562,15,2732,104,0
"新潟県",129,7595,12,0,116,0,1
"富山県",293,6409,44,0,227,22,0
"石川県",399,3734,78,2,293,28,0
"福井県",154,5684,14,1,132,8,0
"山梨県",133,8294,30,0,102,1,0
"長野県",139,10103,35,0,104,"-",0
"岐阜県",484,14247,123,3,354,7,0
"静岡県",382,17599,84,2,297,1,0
"愛知県",3306,34291,1746,14,1518,37,5
"三重県",249,6940,147,2,99,1,2
"滋賀県",311,6328,122,3,186,3,0
"京都府",1001,22826,187,4,793,21,0
"大阪府",6178,96375,1671,55,4406,98,3
"兵庫県",1692,33215,276,13,1369,47,0
"奈良県",341,11572,79,1,260,2,0
"和歌山県",186,7093,18,4,162,4,2
"鳥取県",21,4221,16,0,5,0,0
"島根県",130,3577,94,0,33,0,3
"岡山県",117,3607,27,"-",84,"-",6
"広島県",423,15001,89,1,328,3,3
"山口県",78,4773,25,0,53,0,0
"徳島県",62,3053,38,0,17,1,6
"香川県",60,6063,13,1,47,0,0
"愛媛県",107,3311,14,1,88,5,0
"高知県",83,2404,2,0,78,3,0
"福岡県",3138,32268,1280,21,1820,38,0
"佐賀県",174,3635,72,0,105,0,3
"長崎県",170,9897,34,"-",36,3,97,"G48の関数（=O47=★当日データ"
"熊本県",371,8346,128,2,158,5,80
"大分県",93,8260,27,0,65,1,0
"宮崎県",243,6485,103,2,140,0,0
"鹿児島県",277,12432,37,2,229,3,8
"沖縄県",1307,16497,976,12,325,10,0
