"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",23409,513838,1325,25,21170,843,71
"青森県",1489,31534,231,0,1236,22,0
"岩手県",851,54744,76,2,744,31,0
"宮城県",7914,116146,628,16,7220,60,6
"秋田県",417,9948,64,0,344,9,0
"山形県",1460,46448,195,5,1233,32,0
"福島県",3216,181078,332,11,2763,121,0
"茨城県",7922,29325,541,15,7248,133,0
"栃木県",5242,195757,199,4,4972,71,0
"群馬県",5754,133234,314,3,5337,103,0
"埼玉県",36993,737021,2033,30,34222,738,0
"千葉県",32593,536166,1208,17,30769,616,0
"東京都",135598,1975748,5862,55,127860,1876,0
"神奈川県",52571,788782,1806,35,49953,812,0
"新潟県",2192,103993,370,2,1804,18,0
"富山県",1263,49195,148,5,1086,29,0
"石川県",2382,69195,272,11,2039,69,2
"福井県",849,45505,176,3,649,33,9
"山梨県",1138,35312,79,1,1040,19,0
"長野県",3741,143675,353,5,3376,62,50
"岐阜県",5667,182367,380,5,5156,131,0
"静岡県",6327,284390,217,1,5989,121,0
"愛知県",31957,538780,2823,21,28515,619,0
"三重県",3558,91905,543,12,3032,77,94
"滋賀県",3553,101680,457,4,3035,61,0
"京都府",11881,207282,1384,16,10346,182,31
"大阪府",76483,1360338,17085,369,57321,1376,701
"兵庫県",29235,364605,4524,90,24052,659,0
"奈良県",5823,121657,1038,20,4714,71,0
"和歌山県",2049,30171,363,52,1630,24,32
"鳥取県",362,59994,64,0,285,2,11
"島根県",335,19437,38,0,297,0,0
"岡山県",3639,95544,396,11,2907,37,299
"広島県",5669,237949,259,4,5277,109,24
"山口県",1724,77872,232,1,1449,43,0
"徳島県",1188,41480,386,6,765,37,0
"香川県",1165,60207,140,4,1010,21,6
"愛媛県",2213,57959,374,11,1807,32,0
"高知県",996,7743,39,2,938,19,0
"福岡県",21915,582365,2138,19,19431,346,0
"佐賀県",1535,37388,210,5,1329,13,17
"長崎県",1967,89490,276,1,1662,40,11
"熊本県",3953,62491,354,6,3522,77,0
"大分県",1674,106688,310,1,1340,24,0
"宮崎県",2145,29454,102,1,2013,22,8
"鹿児島県",2037,80588,91,0,1933,28,15
"沖縄県",12179,187493,1171,9,10881,133,6
