"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18987,374875,691,6,17671,671,46
"青森県",814,17200,31,0,763,20,0
"岩手県",553,24595,26,0,497,30,0
"宮城県",3581,66964,87,3,3469,25,0
"秋田県",269,7032,4,0,259,6,0
"山形県",542,17326,16,0,511,15,0
"福島県",1898,108764,92,7,1736,70,0
"茨城県",5682,24855,353,8,5223,106,0
"栃木県",4073,123442,149,6,3858,66,0
"群馬県",4422,91052,149,5,4189,84,0
"埼玉県",29031,541493,1505,38,26988,538,0
"千葉県",25999,401269,1719,21,23843,437,0
"東京都",110740,1513188,3460,71,105955,1325,0
"神奈川県",44490,583712,1087,29,42735,668,0
"新潟県",1055,43116,81,1,959,15,0
"富山県",905,35869,23,2,855,27,0
"石川県",1830,49879,169,7,1631,62,32
"福井県",544,31630,14,0,505,25,0
"山梨県",939,24827,12,1,912,16,1
"長野県",2359,97192,12,0,2338,41,32
"岐阜県",4708,131564,164,8,4436,108,0
"静岡県",5082,185615,228,1,4761,93,0
"愛知県",25696,386708,734,32,24448,514,0
"三重県",2501,60178,144,8,2383,52,78
"滋賀県",2432,72067,136,5,2252,44,0
"京都府",9039,154109,380,1,8522,154,17
"大阪府",46923,771543,1157,95,44243,1106,417
"兵庫県",17862,243868,525,48,16821,516,0
"奈良県",3350,81198,100,4,3205,45,0
"和歌山県",1161,24373,13,3,1106,18,24
"鳥取県",208,40189,1,0,202,2,3
"島根県",284,15115,6,0,278,0,0
"岡山県",2474,63400,89,3,2340,29,16
"広島県",5013,151415,48,5,4849,102,14
"山口県",1374,58758,62,1,1275,37,0
"徳島県",449,25972,33,2,400,16,0
"香川県",750,43913,32,1,700,18,0
"愛媛県",1058,31297,39,1,996,23,0
"高知県",884,7091,1,1,866,17,0
"福岡県",17916,436043,814,23,16821,281,0
"佐賀県",1044,27597,50,0,1006,8,20
"長崎県",1609,66646,37,1,1536,36,0
"熊本県",3438,56645,48,6,3320,72,2
"大分県",1289,78366,40,0,1228,21,0
"宮崎県",1951,24708,27,0,1896,21,7
"鹿児島県",1758,67053,55,2,1703,26,26
"沖縄県",8136,144079,274,1,7753,114,5
