"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",25772,549765,2431,27,22549,887,95
"青森県",1725,35153,278,3,1423,24,0
"岩手県",1059,59566,210,2,816,33,0
"宮城県",8260,123609,419,8,7748,72,21
"秋田県",558,11000,118,0,431,9,0
"山形県",1583,49720,133,3,1415,35,0
"福島県",3717,193681,518,18,3072,127,0
"茨城県",8459,30786,442,14,7882,135,0
"栃木県",5520,219213,242,6,5206,72,0
"群馬県",6503,144192,638,8,5759,106,0
"埼玉県",39292,779907,2401,42,36144,747,0
"千葉県",34089,558398,1288,19,32166,635,0
"東京都",144441,2065383,6845,69,135687,1909,0
"神奈川県",55098,828500,1873,55,52400,825,0
"新潟県",2480,114233,307,2,2148,25,0
"富山県",1388,53430,135,7,1222,31,0
"石川県",2723,72550,416,11,2225,80,2
"福井県",934,50991,97,1,804,33,0
"山梨県",1267,36365,120,1,1129,19,1
"長野県",4031,151970,268,6,3742,72,51
"岐阜県",6416,196079,668,8,5610,138,0
"静岡県",6712,303143,328,4,6260,124,0
"愛知県",35217,586218,3585,40,30989,643,0
"三重県",4044,104528,586,17,3474,89,105
"滋賀県",4045,109307,523,11,3455,67,0
"京都府",13292,222215,1654,24,11491,191,44
"大阪府",87650,1502585,20876,412,64284,1655,835
"兵庫県",33860,394855,5039,98,28096,725,0
"奈良県",6743,131588,936,28,5721,86,0
"和歌山県",2323,35403,287,46,1965,33,38
"鳥取県",384,63825,37,0,339,2,6
"島根県",368,21314,29,1,339,0,0
"岡山県",4647,108427,863,20,3492,49,243
"広島県",6541,267317,536,9,5771,110,124
"山口県",1982,82172,257,6,1679,46,0
"徳島県",1442,45717,269,11,1125,48,0
"香川県",1433,63761,277,2,1139,23,6
"愛媛県",2469,63885,265,10,2151,53,0
"高知県",1113,8479,94,4,999,20,0
"福岡県",25314,628501,3646,41,21304,364,0
"佐賀県",1835,40493,236,2,1533,14,52
"長崎県",2364,95136,416,6,1907,43,2
"熊本県",4414,67229,488,13,3844,82,0
"大分県",2224,116958,542,2,1654,28,0
"宮崎県",2463,33156,331,3,2101,23,8
"鹿児島県",2461,81722,342,2,2061,28,30
"沖縄県",12899,195596,1026,9,11741,138,6
