"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",43890,848613,1241,5,41049,1424,176
"青森県",2661,55851,80,0,2550,31,0
"岩手県",1962,93135,110,0,1805,47,0
"宮城県",9791,170706,210,3,9471,91,19
"秋田県",1006,17228,31,1,955,20,0
"山形県",2119,70825,38,0,2034,47,0
"福島県",5585,308852,393,9,5030,162,0
"茨城県",12067,34700,863,6,11037,167,0
"栃木県",8034,325541,604,9,7346,84,0
"群馬県",8550,212702,350,3,8045,155,0
"埼玉県",55055,1074648,6002,52,48205,848,0
"千葉県",47633,773338,3414,27,43487,732,0
"東京都",210610,2788710,18910,81,189412,2288,0
"神奈川県",80351,1154824,5575,70,73793,983,0
"新潟県",3917,194001,319,2,3544,54,0
"富山県",2223,81494,130,2,2055,38,0
"石川県",4905,135483,655,3,4125,117,8
"福井県",1547,78184,129,0,1382,36,0
"山梨県",2325,69775,123,0,2181,21,0
"長野県",5218,224636,119,0,5077,94,72
"岐阜県",9728,293296,148,2,9392,188,0
"静岡県",10589,450893,808,2,9626,155,0
"愛知県",53244,914628,1267,8,50970,1007,0
"三重県",5686,156553,207,5,5507,114,142
"滋賀県",5918,168923,214,2,5611,93,0
"京都府",17966,308903,656,11,16897,249,164
"大阪府",112213,2437818,5062,220,103524,2721,906
"兵庫県",42860,548951,1039,19,40506,1316,1
"奈良県",8938,185350,315,5,8490,133,0
"和歌山県",2899,44146,129,6,2657,49,64
"鳥取県",711,96961,125,1,530,2,54
"島根県",699,36029,102,0,595,2,0
"岡山県",8043,178588,104,1,7518,127,294
"広島県",11965,587777,203,5,11532,179,51
"山口県",3253,130605,62,0,3111,80,0
"徳島県",1762,71710,55,0,1644,63,0
"香川県",2215,93252,80,0,2107,32,4
"愛媛県",2895,103377,101,3,2717,77,0
"高知県",2056,62277,91,4,1936,29,0
"福岡県",38388,910815,1633,10,35857,532,366
"佐賀県",2699,63158,63,0,2618,24,6
"長崎県",3405,135617,126,0,3211,69,1
"熊本県",6823,84262,252,0,6450,121,0
"大分県",3614,184990,87,0,3463,64,0
"宮崎県",3206,45659,79,0,3089,27,11
"鹿児島県",3924,118668,130,1,3772,39,17
"沖縄県",23940,279889,1967,48,21722,235,16
