都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,225052,1858794,16611,3,205954,1935,552
青森県,36445,196785,4127,0,32235,83,0
岩手県,18471,217395,2349,0,16045,77,0
宮城県,58536,458698,5526,4,52294,174,542
秋田県,16595,51107,2432,3,14117,46,0
山形県,17785,171506,2082,2,15180,79,444
福島県,36453,682576,3832,3,32423,198,0
茨城県,115030,44762,7835,4,106818,377,0
栃木県,63267,664422,6343,1,56679,245,0
群馬県,70509,547317,5001,2,65224,284,0
埼玉県,432387,2456373,27936,24,403056,1395,0
千葉県,360032,1812531,18956,17,336860,1657,2559
東京都,1258633,6001522,99047,30,1155408,4178,0
神奈川県,605051,2180686,32559,28,570466,2026,0
新潟県,43210,524938,4221,0,38899,90,0
富山県,28128,212439,2851,2,25199,78,0
石川県,34553,351571,2153,4,32194,184,22
福井県,21444,263629,1251,0,20152,41,0
山梨県,23382,248105,1799,1,21525,64,6
長野県,44580,582039,4077,0,39826,167,510
岐阜県,69194,733205,3964,1,64389,314,527
静岡県,122606,1059734,7809,1,113694,376,727
愛知県,413167,2326478,19910,18,391288,1969,0
三重県,56192,430346,4182,5,53239,265,1494
滋賀県,69454,522959,5019,2,64244,191,0
京都府,156210,721385,9427,11,145129,669,985
大阪府,798479,6205662,36729,293,757028,4701,21
兵庫県,334167,1358385,15044,16,317023,2109,9
奈良県,74748,448383,9557,9,64844,347,0
和歌山県,28579,136518,1099,0,27196,110,174
鳥取県,9363,305041,739,0,8504,12,108
島根県,9507,141330,1036,0,8460,11,0
岡山県,63317,483667,2953,1,58933,223,1208
広島県,97041,1507872,8323,1,88270,448,0
山口県,29681,484444,2483,1,27034,164,0
徳島県,16244,179524,827,1,15342,79,4
香川県,29943,226435,2659,1,27171,113,0
愛媛県,25131,296586,2354,4,22648,129,0
高知県,17209,216923,1345,1,15763,101,0
福岡県,304633,2245244,25915,9,270826,1135,6757
佐賀県,32503,217625,2497,0,27401,88,2517
長崎県,33245,307999,2950,1,31669,116,1490
熊本県,65163,229879,4534,5,60357,272,0
大分県,32634,481754,2594,1,29896,144,0
宮崎県,26056,151802,2453,0,23560,117,74
鹿児島県,44696,308925,4772,1,39009,170,745
沖縄県,123466,658752,7347,7,115684,441,6
