"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",934,8319,462,23,424,48,0
"青森県",27,749,"-","-",17,"-",10
"岩手県",0,410,0,0,0,0,0
"宮城県",88,2183,8,"-",79,1,0
"秋田県",16,861,"-","-",0,"-",16
"山形県",69,2432,13,"-",56,"-",0
"福島県",81,2343,36,"-",45,0,0
"茨城県",168,3826,71,3,78,9,10
"栃木県",54,2287,"-","-",25,"-",29
"群馬県",147,3038,65,2,64,18,0
"埼玉県",962,11661,396,10,525,41,0
"千葉県",879,12290,224,12,448,39,168
"東京都",4846,13124,2514,83,2152,180,0
"神奈川県",1158,1610,458,30,645,47,8
"新潟県",82,3345,36,"-",46,"-",0
"富山県",216,2709,134,"-",69,13,0
"石川県",277,2207,131,"-",130,16,0
"福井県",122,2026,21,3,93,8,0
"山梨県",56,2806,8,1,48,0,0
"長野県",74,2054,37,2,37,"-",0
"岐阜県",150,3404,30,1,114,6,0
"静岡県",73,3075,26,2,46,1,0
"愛知県",491,8027,115,5,339,34,3
"三重県",45,2132,12,0,32,1,0
"滋賀県",97,1444,31,1,65,1,0
"京都府",347,5267,107,"-",227,13,0
"大阪府",1732,20263,672,56,990,59,11
"兵庫県",688,8850,185,23,463,32,8
"奈良県",90,2035,22,"-",66,2,0
"和歌山県",62,3339,12,"-",48,2,0
"鳥取県",3,1154,2,"-",1,0,0
"島根県",24,896,"-","-",11,"-",13
"岡山県",24,1344,8,"-",15,"-",1
"広島県",165,5746,89,"-",74,2,0
"山口県",37,1521,4,"-",33,"-",0
"徳島県",5,582,"-","-",3,"-",2
"香川県",28,1820,15,0,13,0,0
"愛媛県",48,1238,7,2,38,3,0
"高知県",74,1527,10,0,61,3,0
"福岡県",653,10429,178,"-",451,24,0
"佐賀県",45,1219,22,1,21,0,2
"長崎県",17,2320,2,0,14,1,0
"熊本県",48,623,27,2,18,3,0
"大分県",60,3415,"-","-",51,1,8
"宮崎県",17,3466,5,"-",12,"-",0
"鹿児島県",11,1213,"-","-",7,"-",4
"沖縄県",142,1446,55,5,82,5,0
