"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",10805,183390,2274,33,8239,292,0
"青森県",364,7849,65,2,293,6,0
"岩手県",252,10662,71,4,173,8,0
"宮城県",1417,21113,208,3,1197,12,0
"秋田県",90,3746,0,0,89,1,0
"山形県",218,8932,72,1,145,1,0
"福島県",582,44199,81,4,493,8,0
"茨城県",1935,17774,329,14,1580,26,0
"栃木県",839,60231,212,9,627,2,2
"群馬県",1572,42544,306,8,1242,24,0
"埼玉県",10101,260942,1723,34,8208,170,0
"千葉県",7958,189306,873,14,6988,97,0
"東京都",46124,840791,4619,67,40970,535,0
"神奈川県",14599,281819,1536,53,12843,220,0
"新潟県",380,24145,74,0,306,0,0
"富山県",462,18434,6,1,430,26,0
"石川県",899,24571,44,0,807,50,2
"福井県",331,16507,15,2,305,11,0
"山梨県",440,14073,83,0,348,9,0
"長野県",909,35844,128,3,743,6,32
"岐阜県",1406,48913,282,3,1105,19,0
"静岡県",2087,67934,639,16,1428,20,0
"愛知県",12123,152984,2061,28,9922,140,0
"三重県",1028,24205,183,5,834,11,0
"滋賀県",852,30612,65,1,776,11,0
"京都府",3076,73836,406,8,2644,40,14
"大阪府",24192,372343,4256,155,19524,396,16
"兵庫県",6994,109727,818,45,6072,104,0
"奈良県",1433,38382,237,6,1183,13,0
"和歌山県",545,14702,70,10,457,7,11
"鳥取県",67,19438,9,0,57,0,1
"島根県",165,7659,11,1,154,0,0
"岡山県",702,24136,116,3,562,11,13
"広島県",1322,43500,276,10,878,8,160
"山口県",429,22347,51,3,372,2,4
"徳島県",187,13790,6,0,173,9,1
"香川県",198,19091,54,0,141,3,0
"愛媛県",356,9639,66,2,281,8,1
"高知県",312,4483,128,1,180,4,0
"福岡県",6343,221015,485,11,5748,110,0
"佐賀県",371,11401,55,0,315,3,2
"長崎県",290,29313,21,0,265,3,1,"G48の関数（=O47=★当日データ★!E49）"
"熊本県",1184,27352,97,8,1020,13,54
"大分県",490,32945,168,2,319,3,0
"宮崎県",584,10923,87,1,497,3,3
"鹿児島県",741,30031,120,1,621,13,13
"沖縄県",4735,78522,381,6,4284,75,5
