"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",3868,91667,769,11,2906,113,80
"青森県",273,5899,73,3,196,4,0
"岩手県",30,5655,4,0,26,0,0
"宮城県",852,15141,214,4,634,4,0
"秋田県",67,2642,7,1,60,0,0
"山形県",87,6750,5,0,81,1,0
"福島県",415,31746,35,3,374,6,0
"茨城県",818,14162,59,1,741,18,0
"栃木県",498,45794,24,3,474,1,1
"群馬県",925,30551,44,4,860,20,1
"埼玉県",6246,195066,539,7,5596,111,0
"千葉県",5354,135791,438,9,4834,82,0
"東京都",32618,627902,2130,36,30027,461,0
"神奈川県",9340,209445,600,23,8563,177,0
"新潟県",195,18323,13,0,182,0,0
"富山県",424,15001,1,0,397,26,0
"石川県",822,18534,18,0,755,49,0
"福井県",259,11262,3,1,245,11,0
"山梨県",225,11926,18,0,201,6,0
"長野県",370,24098,29,0,340,6,5
"岐阜県",735,27945,66,0,657,12,0
"静岡県",707,44670,90,0,615,2,0
"愛知県",6731,106326,711,15,5923,97,0
"三重県",596,16342,37,3,552,7,0
"滋賀県",601,14787,54,0,538,9,0
"京都府",2101,54297,99,2,1972,30,0
"大阪府",13816,252221,1238,46,12310,249,19
"兵庫県",3486,72674,256,15,3163,67,0
"奈良県",737,25726,98,0,628,11,0
"和歌山県",288,10645,15,3,264,4,5
"鳥取県",43,5889,5,0,37,0,1
"島根県",141,6281,0,0,141,0,0
"岡山県",338,11198,118,2,185,6,29
"広島県",671,28463,18,1,648,5,0
"山口県",225,11960,14,0,209,2,0
"徳島県",167,7583,0,0,155,9,3
"香川県",105,14148,3,0,100,2,0
"愛媛県",117,4434,1,0,110,6,0
"高知県",144,3680,1,0,139,4,0
"福岡県",5280,171745,89,4,5087,104,0
"佐賀県",268,7618,12,0,257,1,2
"長崎県",246,23574,4,0,241,3,2,"G48の関数（=O47=★当日データ★!E49"
"熊本県",854,20847,51,0,776,9,18
"大分県",161,21923,2,0,156,3,0
"宮崎県",372,8807,3,1,369,1,1
"鹿児島県",523,23324,54,0,464,13,8
"沖縄県",3518,61098,284,6,3174,65,5
