"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21780,472184,961,22,20115,777,73
"青森県",1163,27562,173,0,970,20,0
"岩手県",752,49938,110,2,612,30,0
"宮城県",7164,103695,1137,11,5942,42,43
"秋田県",331,8015,45,2,280,6,0
"山形県",1197,38846,247,4,932,18,0
"福島県",2806,163022,299,12,2389,118,0
"茨城県",7113,27489,336,5,6649,128,0
"栃木県",4927,180717,246,3,4611,70,0
"群馬県",5261,119057,219,6,4941,101,0
"埼玉県",34332,682059,1576,34,32041,715,0
"千葉県",30746,496289,1004,15,29156,586,0
"東京都",125978,1839754,4162,39,120013,1803,0
"神奈川県",49548,728454,1186,23,47564,798,0
"新潟県",1728,90518,303,2,1407,18,0
"富山県",1042,43755,108,1,905,29,0
"石川県",2048,63304,126,3,1854,66,2
"福井県",657,39079,82,1,548,27,0
"山梨県",1012,32134,44,1,949,19,0
"長野県",3200,125398,327,0,2841,43,11
"岐阜県",5136,167763,181,3,4826,129,0
"静岡県",5960,259667,227,2,5612,121,0
"愛知県",28681,486888,1388,7,26691,602,0
"三重県",2993,82920,239,6,2767,73,86
"滋賀県",2965,93581,175,3,2731,59,0
"京都府",10020,185255,579,3,9292,173,24
"大阪府",60092,1151166,8346,203,50024,1215,507
"兵庫県",22511,319635,2546,83,19359,606,0
"奈良県",4527,103792,690,12,3781,56,0
"和歌山県",1521,28397,226,24,1251,18,26
"鳥取県",291,51998,72,0,207,2,10
"島根県",291,18477,5,0,286,0,0
"岡山県",2953,84188,166,3,2603,35,149
"広島県",5274,189788,104,1,5057,106,7
"山口県",1461,71202,38,0,1380,43,0
"徳島県",693,34409,164,3,507,22,0
"香川県",985,55035,140,0,829,19,3
"愛媛県",1712,45967,369,7,1319,24,0
"高知県",946,7543,24,1,903,19,0
"福岡県",19435,531644,487,7,18614,334,0
"佐賀県",1265,33693,66,0,1204,13,18
"長崎県",1660,81412,24,0,1597,39,0
"熊本県",3531,58749,30,2,3427,74,0
"大分県",1344,97421,37,1,1285,22,0
"宮崎県",1971,24949,16,0,1930,22,3
"鹿児島県",1918,75797,78,0,1835,28,23
"沖縄県",10704,171706,1219,6,9362,129,6
