"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",53966,954184,4961,16,47591,1437,23
"青森県",3708,65555,629,1,3046,33,0
"岩手県",2740,103442,346,2,2346,48,0
"宮城県",13460,196615,2114,25,11151,96,99
"秋田県",1463,20188,269,2,1173,21,0
"山形県",2942,81502,437,5,2457,48,0
"福島県",8148,352984,1057,18,6926,165,0
"茨城県",18867,37322,2466,23,16221,180,0
"栃木県",12079,381205,2057,17,9922,100,0
"群馬県",13310,247150,2528,22,10624,158,0
"埼玉県",91038,1251098,25701,164,63080,872,1385
"千葉県",76248,901106,13776,102,61677,795,0
"東京都",318929,3164327,41654,268,274882,2393,0
"神奈川県",132172,1355494,17553,245,113553,1066,0
"新潟県",6032,228695,931,3,5047,54,0
"富山県",3874,95627,1070,9,2765,39,0
"石川県",6882,158764,747,9,5999,121,15
"福井県",2292,93122,266,1,1990,36,0
"山梨県",3932,86511,692,3,3219,23,2
"長野県",7268,259386,828,6,6207,94,139
"岐阜県",13540,332258,2271,4,10880,195,194
"静岡県",18027,510880,5166,28,12698,163,0
"愛知県",69271,1014154,11081,40,57160,1030,0
"三重県",9838,170434,3158,13,6761,121,202
"滋賀県",9346,193559,2233,8,7018,95,0
"京都府",26743,350632,5787,107,20119,250,587
"大阪府",151295,2799201,21675,516,125077,2771,1772
"兵庫県",57796,622091,6882,65,49584,1331,1
"奈良県",12004,209773,1548,14,10306,135,15
"和歌山県",4133,53060,525,21,3466,51,91
"鳥取県",1270,115596,244,2,1007,3,16
"島根県",1127,40685,178,1,947,2,0
"岡山県",11939,208397,1485,7,8975,127,1352
"広島県",16193,694007,1659,11,13473,180,881
"山口県",4494,140551,777,3,3634,83,0
"徳島県",2319,82442,357,1,1875,63,24
"香川県",3740,107783,820,8,2887,34,1
"愛媛県",4273,121159,740,4,3455,78,0
"高知県",2895,74310,554,2,2310,31,0
"福岡県",58766,1053126,10712,35,46619,558,877
"佐賀県",4557,79706,957,2,3261,27,312
"長崎県",4857,152800,800,0,3992,69,4
"熊本県",11020,100962,2035,14,8862,123,0
"大分県",5966,214423,1480,2,4421,65,0
"宮崎県",4772,56729,1036,3,3693,29,14
"鹿児島県",7113,141025,1962,3,4960,44,147
"沖縄県",38498,327368,6363,109,31771,249,115
