都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,61222,1248060,42,0,59699,1474,7
青森県,5901,102794,4,0,5859,38,0
岩手県,3487,134248,0,0,3434,53,0
宮城県,16286,262185,2,0,16166,118,0
秋田県,1934,27573,0,0,1907,27,0
山形県,3604,113194,0,0,3548,56,0
福島県,9495,463083,5,0,9314,176,0
茨城県,24468,40567,15,1,24233,220,0
栃木県,15508,521416,11,0,15380,117,0
群馬県,17095,345680,128,2,16791,176,0
埼玉県,115959,1622468,74,3,114826,1059,0
千葉県,100569,1214091,55,0,99483,1028,3
東京都,382472,4099785,206,3,379094,3172,0
神奈川県,169481,1801176,139,1,168027,1315,0
新潟県,8135,320809,84,0,7989,62,0
富山県,4868,130133,0,0,4816,52,0
石川県,7970,211347,1,0,7818,129,22
福井県,3115,125819,0,0,3077,38,0
山梨県,5159,131552,2,0,5128,29,0
長野県,8896,361159,4,1,8851,97,56
岐阜県,19273,465332,7,0,19046,219,1
静岡県,26869,712801,49,0,26606,209,5
愛知県,106681,1487982,54,0,105466,1161,0
三重県,14818,264874,1,0,14981,163,327
滋賀県,12442,291267,9,0,12329,104,0
京都府,36017,464445,20,0,35704,292,1
大阪府,203330,4159745,107,9,200159,3064,0
兵庫県,78757,847661,61,2,77298,1398,0
奈良県,15937,278652,1,0,15787,149,0
和歌山県,5303,68098,0,0,5136,62,105
鳥取県,1669,166394,0,0,1639,5,25
島根県,1733,63489,0,0,1728,5,0
岡山県,15551,305825,6,1,15404,136,5
広島県,22175,975796,1,0,21972,202,0
山口県,5794,211176,2,0,5699,93,0
徳島県,3291,115230,0,0,3225,66,0
香川県,4705,143361,0,0,4666,38,1
愛媛県,5412,170783,0,0,5330,82,0
高知県,4167,105447,0,0,4134,33,0
福岡県,74684,1409739,34,3,74019,625,6
佐賀県,5866,118685,0,0,5891,30,55
長崎県,6119,200899,0,0,6046,73,0
熊本県,14395,124803,0,0,14259,136,0
大分県,8187,301349,0,0,8103,84,0
宮崎県,6153,73131,0,0,6096,41,16
鹿児島県,9105,175749,0,0,9037,66,2
沖縄県,50370,430741,31,0,49944,398,3
