"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1565,34080,142,3,1320,103,0
"青森県",32,1580,2,0,29,1,0
"岩手県",7,1943,6,0,1,0,0
"宮城県",182,6821,23,1,158,1,0
"秋田県",35,1415,19,0,16,0,0
"山形県",76,2983,1,0,75,1,1
"福島県",98,11156,10,0,88,0,0
"茨城県",406,8687,109,1,287,10,0
"栃木県",249,16771,45,3,180,0,24
"群馬県",238,9521,53,0,166,19,0
"埼玉県",2956,82420,575,7,2302,79,0
"千葉県",2224,33780,614,5,1555,55,0
"東京都",16252,234452,3696,22,12220,336,0
"神奈川県",3305,42717,525,10,2677,103,0
"新潟県",128,7533,14,0,113,0,1
"富山県",293,6132,50,0,221,22,0
"石川県",390,3645,72,2,290,28,0
"福井県",154,5611,18,2,128,8,0
"山梨県",132,8237,31,0,100,1,0
"長野県",134,9824,34,0,100,"-",0
"岐阜県",475,13702,125,3,343,7,0
"静岡県",376,17350,89,1,286,1,0
"愛知県",3239,34011,1852,10,1345,37,5
"三重県",249,6647,147,2,99,1,2
"滋賀県",302,6044,125,3,175,2,0
"京都府",991,22576,194,4,776,21,0
"大阪府",5994,93689,1638,49,4256,97,3
"兵庫県",1662,32588,288,9,1327,47,0
"奈良県",339,15767,99,1,238,2,0
"和歌山県",184,7034,18,4,160,4,2
"鳥取県",21,4172,16,0,5,0,0
"島根県",126,3416,94,0,32,0,0
"岡山県",115,3549,27,"-",84,"-",4
"広島県",415,15001,87,1,321,3,4
"山口県",78,4706,25,0,53,0,0
"徳島県",61,3201,38,0,13,1,9
"香川県",60,5870,13,1,47,0,0
"愛媛県",107,3279,15,1,87,5,0
"高知県",83,2397,3,0,77,3,0
"福岡県",3084,31817,1312,16,1734,38,0
"佐賀県",162,3521,79,0,97,0,14
"長崎県",170,9649,37,"-",36,3,94,"G48の関数（=O47=★当日データ"
"熊本県",361,8234,138,2,146,5,72
"大分県",93,8036,29,0,63,1,0
"宮崎県",241,6425,117,0,124,0,0
"鹿児島県",277,12339,37,2,229,3,8
"沖縄県",1242,15721,929,12,307,10,0
