"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",989,9938,389,17,528,72,0
"青森県",27,797,5,0,21,0,1
"岩手県",0,465,0,0,0,0,0
"宮城県",88,2475,5,0,82,1,0
"秋田県",16,905,1,0,15,0,0
"山形県",69,2541,11,2,58,0,0
"福島県",81,2827,20,2,61,0,0
"茨城県",168,4252,38,2,105,9,16
"栃木県",58,2795,18,5,40,0,0
"群馬県",147,3237,47,1,82,18,0
"埼玉県",979,15348,204,8,730,45,0
"千葉県",890,12272,218,11,627,42,3
"東京都",5036,14010,1431,53,3386,219,0
"神奈川県",1251,7931,379,34,809,63,0
"新潟県",83,3710,22,0,60,0,1
"富山県",224,2935,69,2,137,18,0
"石川県",285,2448,99,3,166,20,0
"福井県",122,2297,15,2,99,8,0
"山梨県",57,3205,6,1,51,0,0
"長野県",76,2324,24,2,52,"-",0
"岐阜県",150,3018,10,1,133,7,0
"静岡県",73,3261,6,2,66,1,0
"愛知県",503,8773,74,4,390,34,5
"三重県",45,2264,7,0,37,1,0
"滋賀県",98,1556,20,1,77,1,0
"京都府",358,6285,62,1,283,13,0
"大阪府",1765,18932,434,41,1256,66,9
"兵庫県",698,9800,113,19,548,37,0
"奈良県",90,2383,12,0,76,2,0
"和歌山県",63,3477,8,0,52,3,0
"鳥取県",3,1223,2,0,1,0,0
"島根県",24,967,8,1,16,0,0
"岡山県",25,1483,2,"-",23,"-",0
"広島県",165,6320,52,1,111,2,0
"山口県",37,1598,4,1,33,0,0
"徳島県",5,663,0,0,4,1,0
"香川県",28,1935,2,0,26,0,0
"愛媛県",70,1441,26,0,41,3,0
"高知県",74,1650,5,0,66,3,0
"福岡県",657,12301,110,10,522,25,0
"佐賀県",46,1301,15,0,29,0,2
"長崎県",17,2500,1,0,15,1,0
"熊本県",48,3656,14,1,31,3,0
"大分県",60,3644,3,0,56,1,0
"宮崎県",17,1290,4,0,13,0,0
"鹿児島県",10,1585,3,0,7,0,0
"沖縄県",142,2643,21,4,115,6,0
