都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60474,1122657,183,0,58825,1469,3
青森県,5839,90235,146,2,5655,38,0
岩手県,3486,122855,4,0,3429,53,0
宮城県,16246,242708,34,1,16095,117,0
秋田県,1893,26739,9,0,1857,27,0
山形県,3519,99682,13,0,3450,56,0
福島県,9469,414020,20,2,9274,175,0
茨城県,24332,40366,120,8,23995,217,0
栃木県,15399,486367,88,3,15195,116,0
群馬県,16679,299836,69,3,16436,174,0
埼玉県,115336,1470823,525,27,113793,1018,0
千葉県,100124,1083005,363,21,98715,1010,36
東京都,376974,3696668,1150,43,372767,3057,0
神奈川県,168534,1617673,579,27,166667,1288,0
新潟県,7960,289250,62,2,7837,61,0
富山県,4842,115816,36,1,4755,51,0
石川県,7926,196147,39,1,7736,129,22
福井県,3091,117645,20,0,3034,37,0
山梨県,5141,111974,10,0,5103,29,1
長野県,8817,320835,52,0,8724,96,55
岐阜県,18986,413321,170,3,18798,216,198
静岡県,26698,625523,40,1,26401,209,48
愛知県,105926,1323431,479,12,104296,1151,0
三重県,14722,263303,95,3,14785,163,321
滋賀県,12332,258168,49,1,12181,102,0
京都府,35763,425157,235,11,35220,289,19
大阪府,201429,3526163,1549,158,195222,3015,1643
兵庫県,78015,754833,504,13,76119,1392,0
奈良県,15785,252073,106,3,15530,149,0
和歌山県,5281,65539,16,1,5099,62,104
鳥取県,1654,148695,10,0,1615,5,24
島根県,1633,55076,9,0,1619,5,0
岡山県,15202,266922,79,1,14937,136,50
広島県,21828,889244,116,4,21513,199,0
山口県,5669,189336,70,0,5508,91,0
徳島県,3279,104710,19,0,3195,65,0
香川県,4695,129781,13,1,4644,38,0
愛媛県,5287,153274,89,1,5116,82,0
高知県,4123,99099,12,2,4080,31,0
福岡県,74230,1262868,396,16,73195,618,21
佐賀県,5805,104741,31,1,5794,29,49
長崎県,6052,181068,47,0,5932,73,0
熊本県,14336,123147,40,4,14161,135,0
大分県,8176,267196,48,1,8044,84,0
宮崎県,6146,72926,14,0,6075,41,16
鹿児島県,9083,168575,26,0,9056,65,64
沖縄県,49947,397898,277,3,49274,350,46
