都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,534520,2684444,58313,8,472552,2225,1430
青森県,104698,323646,13644,0,90901,153,0
岩手県,67131,370919,9364,0,57642,125,0
宮城県,168373,749558,28785,10,137304,240,2044
秋田県,56832,69427,13528,3,43221,83,0
山形県,54348,219141,10828,1,43417,113,10
福島県,104996,983888,16626,4,88135,235,0
茨城県,253810,1477266,24058,8,229245,507,0
栃木県,156382,856344,27661,7,128388,333,0
群馬県,157580,783045,46580,2,115007,367,4374
埼玉県,901595,3469093,92518,40,807287,1790,0
千葉県,726645,2547441,66042,19,633518,2000,25085
東京都,2521752,8455534,256705,42,2260191,4856,0
神奈川県,1186509,4000427,86096,70,1097952,2461,0
新潟県,142606,813734,22703,2,119800,103,0
富山県,74094,305272,14297,4,59684,113,0
石川県,101711,620674,15194,1,86285,209,23
福井県,72976,400309,11862,3,61054,60,0
山梨県,63378,443620,9207,0,54163,89,81
長野県,129332,887705,16521,2,109452,227,3132
岐阜県,188093,1104633,28782,3,157465,397,1449
静岡県,324966,1563542,47271,12,275276,522,1897
愛知県,952322,3422292,141689,51,808335,2298,0
三重県,157972,669849,27014,1,133641,375,3058
滋賀県,157729,809158,25892,2,131585,252,0
京都府,349396,1044516,68578,82,274418,794,5606
大阪府,1600385,8633862,219724,70,1375077,5584,0
兵庫県,718559,2051673,89943,41,626209,2422,15
奈良県,155000,643902,35868,10,118703,429,0
和歌山県,85362,249985,12370,3,72518,165,309
鳥取県,37157,564521,7790,1,28955,30,382
島根県,52655,307215,8236,0,44361,58,0
岡山県,170522,723970,20921,11,140502,293,8806
広島県,259835,2221351,45187,12,214103,545,0
山口県,94647,707582,16413,3,78010,224,0
徳島県,45919,266727,8108,5,37741,96,26
香川県,87190,343510,13291,2,73714,185,0
愛媛県,93264,498199,18753,4,74324,187,0
高知県,56110,386929,10759,12,45201,150,0
福岡県,790293,3434856,102235,24,667171,1466,19421
佐賀県,106578,361898,14044,0,85677,156,6701
長崎県,128054,581787,31202,2,96824,167,139
熊本県,229616,434793,30712,15,198471,433,0
大分県,114785,757715,14663,2,99914,208,0
宮崎県,121626,218056,21632,5,99444,209,341
鹿児島県,186598,591022,28992,4,154414,284,2908
沖縄県,413597,1074771,34993,22,377778,537,289
