都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,84264,1405961,15474,0,65380,1498,1912
青森県,9167,123919,2181,0,6947,39,0
岩手県,4341,147450,659,0,3629,53,0
宮城県,20153,307420,2423,2,17077,118,535
秋田県,3610,32851,1363,0,2220,27,0
山形県,5072,127501,1150,0,3866,56,0
福島県,12113,517333,1898,3,10039,176,0
茨城県,33264,42163,4918,2,28123,223,0
栃木県,22504,566903,4788,0,17593,123,0
群馬県,27193,410968,6402,2,20603,188,0
埼玉県,156221,1859843,23582,13,131574,1065,0
千葉県,134981,1377266,18073,3,112117,1047,3744
東京都,532722,4679047,105504,20,424022,3196,0
神奈川県,224701,2066516,36361,27,187006,1334,0
新潟県,15172,387822,4159,2,10950,63,0
富山県,6425,148877,1219,1,5154,52,0
石川県,11625,235534,2929,2,8533,141,22
福井県,5045,154433,1050,1,3957,38,0
山梨県,8138,161912,2054,0,6051,35,2
長野県,16101,431812,3191,1,11374,97,1439
岐阜県,27399,543012,4793,0,21492,222,892
静岡県,41593,821309,11014,2,29932,211,436
愛知県,148892,1661640,31127,5,116584,1181,0
三重県,20670,305600,3924,1,17012,171,437
滋賀県,20934,333897,5768,0,15060,106,0
京都府,57743,544149,10909,61,44472,298,2064
大阪府,305631,4777460,73234,467,229292,3105,0
兵庫県,114308,984287,25198,12,87703,1412,5
奈良県,23974,330954,5564,14,18257,153,0
和歌山県,9825,85280,3096,13,6544,64,121
鳥取県,2984,204879,984,0,1959,5,36
島根県,4003,85034,1309,2,2688,6,0
岡山県,23559,343602,3780,1,17301,138,2340
広島県,44640,1195443,17790,10,26621,229,0
山口県,12133,278857,3437,2,8599,97,0
徳島県,4409,130564,772,0,3572,67,2
香川県,7584,165335,2222,2,5322,40,0
愛媛県,9543,211760,2457,3,7001,85,0
高知県,5520,126770,999,5,4485,36,0
福岡県,108012,1637607,24734,4,78693,639,3946
佐賀県,10332,147345,2449,0,7204,33,646
長崎県,12719,234115,5095,1,7554,75,5
熊本県,25776,151637,4462,6,21173,141,0
大分県,12323,350725,2636,0,9602,85,0
宮崎県,9970,92643,2994,0,7114,41,179
鹿児島県,15023,205813,3430,0,10891,70,632
沖縄県,80531,526840,9578,44,70552,399,2
