都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,213170,1815869,15181,4,195627,1915,447
青森県,33112,189920,4030,0,29000,82,0
岩手県,16921,211568,2400,1,14445,76,0
宮城県,54717,444361,5084,3,49024,170,439
秋田県,14750,49681,1773,2,12932,45,0
山形県,16420,167882,1970,1,14371,79,0
福島県,33436,666002,3380,2,29866,190,0
茨城県,106473,44674,7356,4,98746,371,0
栃木県,58958,655491,4984,1,53739,235,0
群馬県,66464,535025,4372,4,61813,279,0
埼玉県,406139,2398819,25086,25,379714,1339,0
千葉県,342087,1771574,19726,15,317927,1627,2807
東京都,1205465,5885947,93187,38,1108164,4114,0
神奈川県,578492,2180686,29209,49,547308,1975,0
新潟県,39359,509200,3349,1,35923,87,0
富山県,26501,207665,3786,3,22642,73,0
石川県,33014,334856,2183,4,30625,183,23
福井県,20229,256907,1492,1,18696,41,0
山梨県,21744,239637,1376,2,20312,62,6
長野県,41107,558525,4304,0,35989,161,653
岐阜県,65792,716394,3453,3,61506,309,524
静岡県,116012,1042858,8086,1,106938,375,613
愛知県,395583,2282527,19298,30,374353,1932,0
三重県,52639,419043,3203,7,50611,262,1437
滋賀県,66114,506586,5580,2,60346,188,0
京都府,150045,708886,7500,22,140921,632,992
大阪府,773952,6085567,41236,405,728110,4585,21
兵庫県,321245,1332065,14839,18,304340,2071,5
奈良県,72136,439573,8559,10,63237,340,0
和歌山県,27284,133030,817,3,26193,108,166
鳥取県,8806,294613,758,0,7936,11,101
島根県,8685,135610,769,0,7907,9,0
岡山県,60281,474647,2704,2,56294,221,1062
広島県,90752,1494137,7928,4,82379,445,0
山口県,27744,473883,2011,1,25571,162,0
徳島県,15574,175462,1022,0,14480,78,6
香川県,27836,220732,2740,2,24991,105,0
愛媛県,23360,288673,1999,4,21235,126,0
高知県,16236,209477,1306,4,14833,97,0
福岡県,289527,2194274,24537,9,257643,1112,6235
佐賀県,30160,211675,1897,1,25906,78,2279
長崎県,31540,301352,2684,1,30165,116,1425
熊本県,62025,224166,4453,8,57303,269,0
大分県,30291,469645,1787,1,28367,137,0
宮崎県,23969,147826,1813,0,22114,117,75
鹿児島県,40332,296501,2994,1,36681,166,491
沖縄県,117126,645759,5678,8,111016,438,6
