"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21838,473318,888,21,20190,780,20
"青森県",1177,27861,122,0,1035,20,0
"岩手県",761,50177,98,2,633,30,0
"宮城県",7198,104355,1072,16,6060,43,23
"秋田県",335,8568,43,2,286,6,0
"山形県",1225,40589,270,4,935,20,0
"福島県",2817,164220,294,11,2405,118,0
"茨城県",7130,27834,324,7,6678,128,0
"栃木県",4941,181557,222,3,4649,70,0
"群馬県",5289,120989,219,6,4969,101,0
"埼玉県",34427,685552,1483,34,32227,717,0
"千葉県",30849,498101,997,16,29263,589,0
"東京都",126284,1850782,3995,42,120485,1804,0
"神奈川県",49642,734626,1138,24,47706,798,0
"新潟県",1737,91052,284,2,1435,18,0
"富山県",1050,44271,109,2,912,29,0
"石川県",2060,63385,125,3,1867,66,2
"福井県",659,39204,74,1,558,27,0
"山梨県",1028,33554,45,1,964,19,0
"長野県",3221,128033,316,0,2876,44,15
"岐阜県",5143,167991,159,3,4855,129,0
"静岡県",5974,262931,193,4,5660,121,0
"愛知県",28810,493701,1401,6,26805,604,0
"三重県",3011,82920,235,7,2790,73,87
"滋賀県",2979,94017,176,3,2744,59,0
"京都府",10281,187619,666,5,9461,174,20
"大阪府",60695,1162870,8517,218,50437,1219,522
"兵庫県",22740,322279,2509,82,19624,607,0
"奈良県",4574,104892,695,12,3823,56,0
"和歌山県",1559,28754,227,26,1287,19,26
"鳥取県",302,52985,74,0,220,2,6
"島根県",292,18477,6,0,286,0,0
"岡山県",2974,84188,166,3,2603,35,170
"広島県",5285,189788,103,0,5067,106,9
"山口県",1462,71202,38,0,1383,43,2
"徳島県",713,34498,169,3,522,22,0
"香川県",990,55210,139,1,835,19,3
"愛媛県",1727,46101,330,7,1372,25,0
"高知県",946,7543,17,1,910,19,0
"福岡県",19487,532914,513,6,18638,336,0
"佐賀県",1276,33790,70,0,1212,13,19
"長崎県",1668,81737,32,0,1597,39,0
"熊本県",3536,58788,28,2,3434,74,0
"大分県",1348,97436,39,1,1287,22,0
"宮崎県",2020,25609,53,0,1938,22,7
"鹿児島県",1922,76555,82,0,1836,28,24
"沖縄県",10741,173748,1130,9,9488,129,6
