都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,388991,2421897,6273,1,380327,2101,290
青森県,65812,273229,2949,0,62746,117,0
岩手県,39681,307291,1556,0,38028,97,0
宮城県,97414,641237,2797,0,93992,202,423
秋田県,32824,64091,730,1,32022,72,0
山形県,31654,203343,1106,0,30450,98,0
福島県,68185,887849,1529,0,66429,227,0
茨城県,168704,1380150,2746,1,165508,450,0
栃木県,96298,785323,2194,0,93826,278,0
群馬県,100284,687975,2690,0,98209,323,938
埼玉県,587511,3017978,17180,3,568664,1667,0
千葉県,480271,2240725,6982,2,460494,1805,10990
東京都,1662700,7380151,63205,10,1594908,4587,0
神奈川県,807381,3152340,23493,9,781645,2243,0
新潟県,77978,700992,2046,0,75841,91,0
富山県,41877,267387,1881,0,39900,96,0
石川県,62418,522052,2047,1,60149,199,23
福井県,40917,348922,1576,0,39295,46,0
山梨県,35343,377768,854,0,34428,68,7
長野県,80171,782482,1923,0,77785,205,258
岐阜県,113620,963437,3836,1,108787,349,648
静岡県,186019,1343104,6004,0,177674,423,1918
愛知県,587773,2955197,18557,3,567112,2104,0
三重県,91564,573678,3787,1,89562,316,2101
滋賀県,98401,694741,2821,1,95358,222,0
京都府,220155,887862,7325,8,210754,755,1321
大阪府,1051219,7623712,37785,7,1008213,5221,0
兵庫県,457647,1683014,11748,5,443646,2253,0
奈良県,99454,551188,3363,2,95699,392,0
和歌山県,47524,187158,2051,0,45139,118,216
鳥取県,18185,437602,1619,0,16330,20,216
島根県,25191,245209,5506,1,19667,18,0
岡山県,107515,631386,1492,0,103894,252,1877
広島県,173554,2008797,4693,0,168366,495,0
山口県,51669,619372,2224,0,49264,181,0
徳島県,25565,234327,944,0,24543,86,8
香川県,52607,298143,1566,0,50912,129,0
愛媛県,49164,402096,4125,2,44896,143,0
高知県,32332,323703,1520,1,30695,116,1
福岡県,469833,2902243,15954,0,444302,1284,8293
佐賀県,62274,305168,4098,0,54748,111,3317
長崎県,69323,453403,4171,0,66187,127,1162
熊本県,120563,317655,7865,1,112389,309,0
大分県,62642,641763,3931,0,58544,167,0
宮崎県,62915,196399,3892,1,58790,148,85
鹿児島県,100379,458031,5560,0,93745,214,860
沖縄県,272950,953024,17372,13,255024,493,61
