都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,708575,2992435,27636,3,679290,2523,874
青森県,150839,406397,7836,6,142735,268,0
岩手県,101919,438557,3824,2,97914,181,0
宮城県,246590,849311,21531,5,204624,362,20073
秋田県,92456,74027,13350,2,78908,198,0
山形県,97364,252160,6753,0,90443,178,10
福島県,174736,1129405,9427,0,165054,255,0
茨城県,344570,1654084,20331,9,301424,634,22181
栃木県,212799,933936,9413,4,202915,471,0
群馬県,223217,870694,9350,3,213410,457,0
埼玉県,1137345,3843775,27384,21,1107657,2304,0
千葉県,905947,2807095,20584,11,878513,2450,4400
東京都,3067749,9169083,80242,26,2981816,5691,0
神奈川県,1431430,4551113,33239,26,1395281,2910,0
新潟県,219154,926666,8288,2,210727,139,0
富山県,121703,352280,7641,0,113894,168,0
石川県,152907,741042,6916,1,145697,271,23
福井県,107556,444287,3244,0,104217,95,0
山梨県,91734,499562,3407,0,88194,145,12
長野県,194491,1000978,6504,2,186428,327,1232
岐阜県,280127,1256414,10288,4,267763,543,1533
静岡県,468240,1767535,14870,5,450382,723,2265
愛知県,1301363,3973620,55565,16,1243020,2778,0
三重県,238752,784998,10301,3,226621,500,1330
滋賀県,221557,927219,9027,2,212227,303,0
京都府,459930,1178397,29435,45,426940,987,2568
大阪府,2029299,9464176,81089,52,1941929,6281,0
兵庫県,968768,2402562,25602,19,940387,2786,7
奈良県,217387,719670,51522,3,165352,513,0
和歌山県,126827,309828,3167,3,123115,236,309
鳥取県,59346,682572,9331,3,44778,67,5170
島根県,78149,345574,4072,2,73989,88,0
岡山県,259197,802467,17566,4,228698,387,12546
広島県,402608,2647378,38394,7,363504,710,0
山口県,154916,815518,5136,3,149412,368,0
徳島県,88916,282177,3076,5,85686,162,8
香川県,134845,393023,5134,4,129437,274,0
愛媛県,153944,602012,6275,5,147387,282,0
高知県,95265,477533,7765,6,87215,285,0
福岡県,1047215,3837767,45236,15,983346,1872,16761
佐賀県,151777,377021,12978,2,125171,214,13414
長崎県,204466,724393,22480,2,177499,313,4174
熊本県,317684,522511,10736,7,306343,605,0
大分県,168676,869800,4074,3,164271,331,0
宮崎県,186856,237341,6290,6,179544,337,685
鹿児島県,286994,725952,6937,2,277697,507,1853
沖縄県,491699,1165021,7754,13,482851,690,404
