"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",19944,412087,703,3,18534,709,2
"青森県",863,21655,46,0,797,20,0
"岩手県",565,29864,10,0,525,30,0
"宮城県",4098,74854,374,6,3699,25,0
"秋田県",269,7194,1,0,262,6,0
"山形県",557,29564,18,0,524,15,0
"福島県",2204,127423,246,13,1863,95,0
"茨城県",6194,25292,289,4,5784,121,0
"栃木県",4288,157342,135,0,4084,69,0
"群馬県",4705,101978,125,3,4489,91,0
"埼玉県",30976,594605,1384,35,28922,670,0
"千葉県",28035,441229,1161,22,26363,511,0
"東京都",115584,1639659,2628,42,111367,1589,0
"神奈川県",46447,640844,977,37,44723,747,0
"新潟県",1188,46600,93,1,1079,16,0
"富山県",912,38852,10,2,874,28,0
"石川県",1886,55362,23,3,1800,62,1
"福井県",546,33346,2,0,519,25,0
"山梨県",951,28326,9,0,924,18,0
"長野県",2431,105681,56,0,2363,41,29
"岐阜県",4796,146743,62,8,4616,118,0
"静岡県",5404,219554,209,0,5091,104,0
"愛知県",26448,424959,523,18,25369,556,0
"三重県",2608,70180,87,4,2537,63,79
"滋賀県",2646,79993,145,6,2450,51,0
"京都府",9196,164742,175,1,8871,164,14
"大阪府",48373,895682,1031,60,45774,1156,412
"兵庫県",18475,269806,468,34,17441,566,0
"奈良県",3456,87904,73,4,3335,48,0
"和歌山県",1179,25083,11,2,1125,18,25
"鳥取県",210,43885,1,0,205,2,2
"島根県",285,16686,1,0,284,0,0
"岡山県",2583,72624,77,1,2441,34,31
"広島県",5064,169571,35,4,4926,103,0
"山口県",1390,62904,22,0,1326,42,0
"徳島県",464,28417,16,1,430,18,0
"香川県",768,47376,15,0,735,18,0
"愛媛県",1074,35168,16,1,1034,24,0
"高知県",909,7218,9,3,881,19,0
"福岡県",18510,473227,433,15,17763,314,0
"佐賀県",1142,30048,79,1,1074,10,21
"長崎県",1613,71682,3,0,1573,37,0
"熊本県",3474,57422,26,0,3377,74,3
"大分県",1299,85462,9,0,1268,22,0
"宮崎県",1953,24804,6,0,1918,22,7
"鹿児島県",1763,69724,10,1,1753,27,27
"沖縄県",8512,153212,296,2,8100,122,6
