都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,227037,1866241,17163,3,207430,1935,509
青森県,36921,197626,3929,0,32908,84,0
岩手県,18745,218374,2507,0,16161,77,0
宮城県,59188,460843,5677,4,52686,174,651
秋田県,16872,51107,2576,3,14249,47,0
山形県,17972,171506,2520,2,15364,79,9
福島県,36967,682576,3970,3,32798,199,0
茨城県,116314,44762,7978,4,107956,380,0
栃木県,63927,666332,6282,1,57398,247,0
群馬県,71148,547317,5097,2,65765,286,0
埼玉県,435631,2465318,27078,22,407157,1396,0
千葉県,362805,1819078,19555,15,338819,1660,2771
東京都,1266028,6012115,99093,32,1162753,4182,0
神奈川県,609858,2180686,31106,26,576726,2026,0
新潟県,43806,525527,4307,0,39409,90,0
富山県,28336,212439,2727,2,25531,78,0
石川県,35151,355897,2311,4,32633,185,22
福井県,21637,264482,1298,0,20297,42,0
山梨県,23382,248105,1799,1,21525,64,6
長野県,45164,582039,4026,0,40360,167,611
岐阜県,69795,735483,4021,1,64859,314,601
静岡県,122599,1059734,8078,1,113694,379,448
愛知県,415857,2326478,20020,19,393867,1970,0
三重県,56736,430346,4298,4,53674,267,1503
滋賀県,69928,526836,5081,1,64655,192,0
京都府,157173,723898,9529,11,146012,671,961
大阪府,802145,6224907,36987,291,760422,4714,22
兵庫県,335964,1361996,15503,16,318352,2111,2
奈良県,75101,448383,9829,7,64923,349,0
和歌山県,28853,137167,1201,0,27367,110,175
鳥取県,9417,306611,677,0,8619,13,108
島根県,9657,141330,1099,0,8547,11,0
岡山県,63846,483667,2953,1,58933,223,1737
広島県,98096,1507872,9287,2,88361,448,0
山口県,29967,484444,2521,1,27282,164,0
徳島県,16325,179808,802,2,15448,79,4
香川県,30247,227347,2683,0,27451,113,0
愛媛県,25415,297043,2442,4,22844,129,0
高知県,17347,217162,1341,1,15905,101,0
福岡県,306958,2252193,26671,9,272505,1135,6647
佐賀県,32817,218792,2643,0,27628,88,2458
長崎県,33504,308815,3001,1,31889,116,1502
熊本県,65163,230843,4534,5,60357,272,0
大分県,33050,483745,2742,1,30164,144,0
宮崎県,26502,152744,2678,0,23780,118,74
鹿児島県,45436,310643,5073,0,39453,170,740
沖縄県,124639,664154,7672,8,116531,441,5
