都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,540802,2693290,59743,7,479080,2234,255
青森県,105981,325022,13895,0,91930,156,0
岩手県,68259,372047,9394,0,58736,129,0
宮城県,171550,748833,27181,10,140944,243,3182
秋田県,57934,69427,13657,3,44194,83,0
山形県,55415,219141,10751,1,44560,114,10
福島県,104996,983888,16626,4,88135,235,0
茨城県,256092,1477266,22384,7,233198,510,0
栃木県,158834,861904,27683,8,130813,338,0
群馬県,157580,783045,48840,3,115242,375,6877
埼玉県,908373,3487443,82994,42,823577,1802,0
千葉県,732425,2547441,66042,19,633518,2010,30855
東京都,2545525,8479072,247606,43,2293031,4888,0
神奈川県,1196045,4000427,78783,73,1114790,2472,0
新潟県,142606,813734,22703,2,119800,103,0
富山県,75334,305272,14455,5,60764,115,0
石川県,102630,626007,14745,2,87651,211,23
福井県,73669,401104,11188,3,62421,60,0
山梨県,63378,443620,9207,0,54163,89,81
長野県,131658,887705,16377,2,111876,227,3178
岐阜県,191998,1112470,29050,3,158643,400,3905
静岡県,329942,1563542,45568,13,275276,530,8568
愛知県,959870,3422292,132450,36,825110,2310,0
三重県,159861,669849,27011,1,135573,378,3101
滋賀県,160396,810271,25953,3,134187,256,0
京都府,352236,1049867,65922,83,282680,797,2837
大阪府,1617938,8656180,216366,60,1395959,5613,0
兵庫県,728623,2064821,91857,42,634344,2431,9
奈良県,157467,643902,35891,11,121143,433,0
和歌山県,86724,251903,12407,5,73843,165,309
鳥取県,37785,567756,7760,1,29613,30,382
島根県,53784,307215,8602,0,45124,58,0
岡山県,172807,723970,20921,11,140502,296,11088
広島県,264865,2221351,48950,11,215367,548,0
山口県,96349,707582,17160,3,78959,230,0
徳島県,46524,266778,7767,4,38717,96,56
香川県,88879,344093,13461,3,75226,192,0
愛媛県,95982,500921,19620,6,76175,187,0
高知県,57371,386929,11235,11,45982,154,0
福岡県,801338,3452295,103485,21,675361,1481,21011
佐賀県,108558,364048,13693,0,87318,160,7387
長崎県,128054,581787,33320,3,97278,169,2713
熊本県,229616,434793,30712,15,198471,433,0
大分県,116968,761850,14903,2,101855,210,0
宮崎県,123779,219010,21535,5,101678,212,354
鹿児島県,190565,596458,28670,5,157635,293,3967
沖縄県,416722,1077825,33120,21,382714,537,351
