都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,61160,1224237,115,1,59577,1472,4
青森県,5897,100826,0,0,5859,38,0
岩手県,3487,132014,0,0,3434,53,0
宮城県,16281,258445,2,0,16161,118,0
秋田県,1930,27443,5,0,1898,27,0
山形県,3593,110124,38,0,3499,56,0
福島県,9487,452957,1,1,9310,176,0
茨城県,24449,40554,0,0,24229,220,0
栃木県,15487,514327,7,0,15363,117,0
群馬県,16917,334296,57,2,16684,176,0
埼玉県,115870,1591998,75,4,114738,1057,0
千葉県,100494,1188615,31,0,99422,1028,13
東京都,382221,4020666,157,2,378896,3168,0
神奈川県,169307,1764551,85,2,167908,1314,0
新潟県,8031,312054,15,0,7955,61,0
富山県,4868,127498,0,0,4816,52,0
石川県,7969,208328,1,0,7817,129,22
福井県,3115,124388,0,0,3077,38,0
山梨県,5156,129682,0,0,5127,29,0
長野県,8885,353388,2,0,8842,97,56
岐阜県,19261,455363,16,0,19026,218,1
静岡県,26797,696001,10,0,26572,209,6
愛知県,106602,1456957,49,0,105392,1161,0
三重県,14816,261535,4,0,14976,163,327
滋賀県,12433,285993,4,0,12325,104,0
京都府,35995,457162,14,0,35686,291,4
大阪府,203183,4044333,141,7,199978,3064,0
兵庫県,78696,829324,49,5,77251,1396,0
奈良県,15934,273934,4,0,15781,149,0
和歌山県,5303,67624,1,0,5135,62,105
鳥取県,1669,163368,0,0,1639,5,25
島根県,1733,62214,3,0,1725,5,0
岡山県,15543,302178,27,1,15379,136,1
広島県,22175,962177,17,0,21956,202,0
山口県,5792,206698,2,0,5697,93,0
徳島県,3291,113415,0,0,3224,66,1
香川県,4705,140792,0,0,4666,38,1
愛媛県,5412,169204,2,0,5328,82,0
高知県,4167,105447,0,0,4134,33,0
福岡県,74637,1379667,47,3,73956,625,9
佐賀県,5866,116110,0,0,5891,30,55
長崎県,6119,197233,0,0,6046,73,0
熊本県,14395,124746,0,0,14259,136,0
大分県,8187,294403,1,0,8102,84,0
宮崎県,6151,73044,0,0,6094,41,16
鹿児島県,9103,174560,0,0,9037,66,0
沖縄県,50322,424644,18,0,49912,398,6
