都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,384051,2395628,5309,2,376791,2096,145
青森県,63391,267589,1911,0,61366,114,0
岩手県,38362,302497,665,0,37600,97,0
宮城県,94710,630837,1560,3,92850,201,99
秋田県,32202,63889,304,0,31826,72,0
山形県,30817,202285,715,0,30005,97,0
福島県,67038,880727,734,0,66077,227,0
茨城県,166121,1380150,1539,0,164136,446,0
栃木県,94504,779694,960,1,93267,277,0
群馬県,98824,682990,1085,0,97416,323,0
埼玉県,574175,2981066,8291,2,564219,1665,0
千葉県,467949,2212869,3912,1,456924,1796,5317
東京都,1612553,7273765,29853,6,1578120,4580,0
神奈川県,787285,3152340,11642,7,773405,2238,0
新潟県,76245,694162,948,0,75206,91,0
富山県,40497,264566,1141,0,39260,96,0
石川県,60697,517999,1069,1,59407,198,23
福井県,39517,344560,847,0,38624,46,0
山梨県,34751,367347,493,0,34195,68,5
長野県,78178,776630,817,0,77114,205,42
岐阜県,110027,948870,2097,1,107358,347,225
静岡県,180734,1328793,3033,0,177229,421,51
愛知県,573126,2929780,10265,1,560762,2099,0
三重県,88399,565118,2035,1,88119,313,2068
滋賀県,96152,687113,1501,0,94430,221,0
京都府,214083,876076,3407,17,209646,749,281
大阪府,1022016,7521384,18522,3,998283,5211,0
兵庫県,447349,1654654,6770,2,438327,2252,0
奈良県,96884,545637,1420,1,95072,392,0
和歌山県,45393,182117,1171,0,43892,118,212
鳥取県,16883,429781,812,0,15846,20,205
島根県,21085,234585,2881,0,18187,17,0
岡山県,105301,624097,1210,1,102840,252,999
広島県,170317,2003045,3768,1,166054,495,0
山口県,49905,611547,1521,0,48203,181,0
徳島県,24788,230693,570,0,24135,85,2
香川県,51252,293788,762,0,50362,128,0
愛媛県,45734,392669,2284,0,43307,143,0
高知県,31073,323703,1032,1,29925,116,0
福岡県,453751,2851841,8412,0,437569,1276,6494
佐賀県,58477,298530,2348,0,53332,110,2687
長崎県,67165,442652,2815,0,64236,126,12
熊本県,114291,305912,5550,0,108435,306,0
大分県,59170,629034,1756,0,57249,165,0
宮崎県,59677,195546,2070,0,57375,147,85
鹿児島県,95275,474455,3120,0,91634,210,311
沖縄県,258661,935308,12273,8,245839,491,58
