"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2559,70602,205,2,2246,108,0
"青森県",134,3292,97,2,36,1,0
"岩手県",26,4920,3,0,23,0,0
"宮城県",529,12420,40,1,487,2,0
"秋田県",60,2385,1,0,59,0,0
"山形県",81,5455,1,0,79,1,0
"福島県",369,25607,83,2,280,6,0
"茨城県",730,13450,30,2,682,18,0
"栃木県",471,34579,29,0,442,1,1
"群馬県",797,26713,37,4,729,19,12
"埼玉県",5426,165888,409,10,4914,103,0
"千葉県",4588,113803,337,9,4175,76,0
"東京都",29185,548184,1710,24,27038,437,0
"神奈川県",8012,181055,525,23,7333,154,0
"新潟県",180,17023,3,0,177,0,0
"富山県",422,14109,0,0,396,26,0
"石川県",795,15522,22,0,726,47,0
"福井県",256,10592,8,0,237,11,0
"山梨県",199,11267,1,0,192,6,0
"長野県",326,21361,7,1,318,4,3
"岐阜県",647,25188,15,1,622,10,0
"静岡県",580,40000,13,0,565,2,0
"愛知県",5700,90514,233,11,5376,91,0
"三重県",550,14854,17,0,526,7,0
"滋賀県",530,13369,15,0,506,9,0
"京都府",1931,49391,95,0,1808,28,0
"大阪府",11620,215799,444,19,10933,227,16
"兵庫県",3013,64193,116,17,2836,61,0
"奈良県",615,23410,20,2,586,9,0
"和歌山県",259,9994,11,1,241,4,3
"鳥取県",36,5559,0,0,36,0,0
"島根県",140,6049,0,0,140,0,0
"岡山県",174,8654,12,2,155,1,6
"広島県",651,25832,33,1,614,4,0
"山口県",209,11132,2,1,205,2,0
"徳島県",162,7267,10,0,140,9,3
"香川県",99,12599,4,0,93,2,0
"愛媛県",116,4258,2,0,108,6,0
"高知県",140,3588,1,0,135,4,0
"福岡県",5146,152905,63,5,4983,100,0
"佐賀県",252,6690,5,0,249,0,2
"長崎県",242,20984,3,0,236,3,0,"G48の関数（=O47=★当日データ★!E49"
"熊本県",750,18571,53,0,678,8,11
"大分県",159,19474,1,0,155,3,0
"宮崎県",366,8725,1,0,365,1,1
"鹿児島県",463,21538,18,0,463,12,30
"沖縄県",2975,48352,296,10,2628,55,4
