都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,606399,2787757,62186,4,543558,2322,1667
青森県,121262,346286,15955,0,105124,183,0
岩手県,81919,392193,11713,0,70067,139,0
宮城県,204541,796874,28583,15,171569,277,4112
秋田県,71790,71441,18810,5,52894,86,0
山形県,70481,226444,15808,1,54553,130,10
福島県,135477,1038937,23928,3,111307,242,0
茨城県,290506,1477266,24495,5,265468,543,0
栃木県,180316,886775,22159,7,157757,400,0
群馬県,187153,816327,31731,5,155018,405,1
埼玉県,1000581,3620619,77983,33,920646,1952,0
千葉県,794914,2600467,50080,12,694809,2157,47868
東京都,2786368,8711518,199593,39,2581659,5116,0
神奈川県,1293155,4218664,27567,55,1262966,2622,0
新潟県,173676,857361,23809,5,149748,119,0
富山県,93871,321410,19776,7,73969,126,0
石川県,122104,661719,17397,5,104468,216,23
福井県,86918,417888,12626,3,74225,67,0
山梨県,76351,457423,9537,0,66735,106,27
長野県,156161,926159,19355,1,132504,254,4048
岐阜県,228371,1159465,28711,4,194058,444,5158
静岡県,383009,1631978,47048,13,330967,601,4393
愛知県,1092651,3597324,131080,38,959112,2459,0
三重県,191484,695640,34504,3,160231,418,3669
滋賀県,184009,846585,21714,5,162020,275,0
京都府,394954,1098361,63137,79,327723,846,3248
大阪府,1802310,8925360,232099,93,1564368,5843,0
兵庫県,825689,2195493,91839,45,731312,2551,13
奈良県,182712,675074,47417,11,134840,455,0
和歌山県,104425,274454,13551,3,90377,188,309
鳥取県,47102,606783,8250,1,38398,44,410
島根県,63651,317298,9672,0,53911,68,0
岡山県,206728,744043,22412,15,158999,326,24991
広島県,319606,2342329,70856,10,248146,604,0
山口県,122363,729913,21724,5,100345,294,0
徳島県,63235,271871,14504,4,48680,116,65
香川県,108537,360330,17490,1,90826,221,0
愛媛県,121912,537733,25964,4,95722,226,0
高知県,72655,426104,15404,7,57046,205,0
福岡県,913213,3612817,104853,15,783649,1612,23099
佐賀県,128566,377021,16621,2,106305,183,5457
長崎県,162321,635579,38623,5,123692,210,204
熊本県,270156,461219,35996,21,233664,496,0
大分県,139647,798410,17893,5,121507,247,0
宮崎県,150816,226678,24344,5,125695,246,531
鹿児島県,231093,651008,36243,13,186958,375,7517
沖縄県,452590,1112253,31412,24,420183,571,424
