"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1541,33382,126,3,1312,103,0
"青森県",32,1549,2,0,29,1,0
"岩手県",7,1907,6,0,1,0,0
"宮城県",182,6752,24,0,157,1,0
"秋田県",35,1201,19,0,16,0,0
"山形県",76,2975,1,0,75,1,1
"福島県",96,10978,9,0,87,0,0
"茨城県",397,8181,100,1,287,10,0
"栃木県",246,16441,49,2,178,0,19
"群馬県",226,9239,91,0,161,19,45
"埼玉県",2878,78927,609,6,2190,79,0
"千葉県",2164,32778,611,6,1499,54,0
"東京都",15867,221676,3756,23,11778,333,0
"神奈川県",3187,42717,517,14,2573,101,4
"新潟県",128,7460,20,0,107,0,1
"富山県",285,5841,48,1,215,22,0
"石川県",364,3521,48,2,288,28,0
"福井県",154,5557,18,1,128,8,0
"山梨県",124,7778,31,0,92,1,0
"長野県",131,9389,34,0,97,"-",0
"岐阜県",465,13419,149,2,309,7,0
"静岡県",345,16211,111,0,233,1,0
"愛知県",2675,29908,1782,8,1185,37,329
"三重県",229,6002,136,2,82,1,10
"滋賀県",291,5717,128,3,161,2,0
"京都府",923,20966,215,3,687,21,0
"大阪府",5769,90998,1751,38,3919,96,3
"兵庫県",1588,31663,310,9,1231,47,0
"奈良県",330,15767,93,1,235,2,0
"和歌山県",179,6927,26,4,148,3,2
"鳥取県",21,4041,16,0,5,0,0
"島根県",31,3071,0,0,31,0,0
"岡山県",111,3518,27,"-",81,"-",3
"広島県",406,14241,89,1,306,3,8
"山口県",76,4430,24,0,52,0,0
"徳島県",58,2848,40,0,10,1,7
"香川県",59,5464,13,1,46,0,0
"愛媛県",102,3243,11,1,86,5,0
"高知県",83,2391,3,0,77,3,0
"福岡県",2903,30475,1236,15,1630,37,0
"佐賀県",154,3398,95,0,80,0,21
"長崎県",166,9339,39,"-",36,3,88,"G48の関数（=O47=★当日デー"
"熊本県",354,7832,148,1,126,5,75
"大分県",87,7915,23,1,63,1,0
"宮崎県",228,5940,123,3,105,0,0
"鹿児島県",277,12235,55,2,209,3,10
"沖縄県",1127,14462,871,7,253,7,0
