"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",8274,143394,2850,23,5825,180,581
"青森県",287,6569,16,2,265,6,0
"岩手県",183,9057,93,1,89,1,0
"宮城県",1181,18642,174,7,997,10,0
"秋田県",90,3500,19,0,70,1,0
"山形県",122,7425,21,1,98,1,2
"福島県",496,39392,58,6,432,6,0
"茨城県",1508,16407,375,12,1112,21,0
"栃木県",619,53084,92,5,527,2,2
"群馬県",1177,35486,182,3,974,21,0
"埼玉県",8222,230760,1247,29,6836,139,0
"千葉県",6864,161405,892,11,5886,86,0
"東京都",40210,750084,3989,67,35733,488,0
"神奈川県",12327,249352,1346,59,10787,194,0
"新潟県",329,22133,101,0,228,0,0
"富山県",457,16966,23,0,408,26,0
"石川県",846,21792,13,0,783,50,0
"福井県",314,14585,28,0,275,11,0
"山梨県",336,13459,46,3,282,8,0
"長野県",691,30587,110,0,556,6,19
"岐阜県",1034,33315,163,1,857,14,0
"静岡県",1447,55546,474,5,963,10,0
"愛知県",9632,135512,1766,26,7751,115,0
"三重県",826,19848,184,7,635,7,0
"滋賀県",777,27370,83,1,685,9,0
"京都府",2585,64192,267,5,2281,37,0
"大阪府",19630,317766,3794,107,15507,310,19
"兵庫県",5314,93326,769,37,4465,80,0
"奈良県",1106,31912,197,6,898,11,0
"和歌山県",436,13187,78,8,345,6,7
"鳥取県",58,16327,5,0,52,0,1
"島根県",146,6772,5,0,141,0,0
"岡山県",583,19205,156,3,363,11,53
"広島県",785,34211,62,2,714,6,3
"山口県",381,17013,105,2,270,2,4
"徳島県",181,7809,11,1,163,9,2
"香川県",138,16739,17,0,119,2,0
"愛媛県",304,6862,149,4,149,6,0
"高知県",149,3752,3,0,142,4,0
"福岡県",5758,199025,311,5,5340,107,0
"佐賀県",307,9571,25,0,284,1,3
"長崎県",265,26776,18,0,247,3,3,"G48の関数（=O47=★当日データ★!E49"
"熊本県",1006,23727,65,6,914,13,14
"大分県",273,27113,80,0,190,3,0
"宮崎県",477,9431,93,2,384,1,1
"鹿児島県",612,27152,41,1,571,13,13
"沖縄県",4247,72029,396,4,3788,68,5
