"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1627,36329,136,3,1388,103,0
"青森県",33,1731,1,0,31,1,0
"岩手県",9,2218,6,0,3,0,0
"宮城県",184,7146,10,1,173,1,0
"秋田県",43,1554,16,0,26,0,1
"山形県",76,3005,0,0,76,1,1
"福島県",106,11990,16,1,90,0,0
"茨城県",456,9383,83,2,363,10,0
"栃木県",277,18653,43,2,221,1,12
"群馬県",307,10523,101,0,178,19,9
"埼玉県",3256,89463,549,10,2625,82,0
"千葉県",2495,45444,506,8,1931,58,0
"東京都",17875,260990,3519,27,14015,341,0
"神奈川県",3904,91480,633,21,3166,105,0
"新潟県",130,8383,8,0,121,0,1
"富山県",308,6694,45,3,242,22,1
"石川県",475,4097,134,2,312,29,0
"福井県",155,5899,6,1,141,8,0
"山梨県",140,8681,22,0,117,1,0
"長野県",149,10909,31,0,119,"-",1
"岐阜県",516,15311,69,2,439,8,0
"静岡県",418,19352,76,2,341,1,0
"愛知県",3744,39879,1447,13,2248,44,5
"三重県",284,7642,103,2,180,1,0
"滋賀県",346,7216,106,4,236,4,0
"京都府",1119,24839,200,3,898,21,0
"大阪府",6916,105926,1621,70,5179,111,5
"兵庫県",1900,36336,295,14,1557,48,0
"奈良県",403,11572,102,3,298,3,0
"和歌山県",198,7395,22,1,170,4,2
"鳥取県",21,4316,11,0,10,0,0
"島根県",132,4211,103,0,29,0,0
"岡山県",126,3836,20,"-",90,"-",16
"広島県",437,16148,72,1,362,3,0
"山口県",83,5050,18,0,65,0,0
"徳島県",91,3936,48,0,38,1,4
"香川県",65,6505,8,0,56,1,0
"愛媛県",110,3431,10,0,94,6,0
"高知県",103,2609,19,0,80,3,1
"福岡県",3633,35054,1055,21,2537,41,0
"佐賀県",198,3983,67,0,133,0,2
"長崎県",185,10783,38,"-",36,3,108,"G48の関数（=O47=★当日デー"
"熊本県",412,9237,98,5,247,6,61
"大分県",113,9222,32,0,80,1,0
"宮崎県",267,6956,76,0,191,1,1
"鹿児島県",328,13337,63,2,249,7,9
"沖縄県",1656,18502,1123,19,523,14,0
