"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2410,66373,207,1,2096,107,0
"青森県",41,2720,4,0,36,1,0
"岩手県",25,4715,2,0,23,0,0
"宮城県",499,11735,45,1,452,2,0
"秋田県",59,2349,1,0,58,0,0
"山形県",81,5319,3,0,77,1,0
"福島県",324,23712,69,3,250,5,0
"茨城県",715,13091,39,4,658,18,0
"栃木県",452,33701,15,0,431,1,5
"群馬県",763,25758,37,4,707,19,0
"埼玉県",5177,160093,401,9,4674,102,0
"千葉県",4377,107131,317,12,3986,74,0
"東京都",28136,520982,1865,25,25846,425,0
"神奈川県",7679,174913,515,17,7011,153,0
"新潟県",179,16561,6,0,173,0,0
"富山県",422,13702,2,0,394,26,0
"石川県",786,14881,21,0,718,47,0
"福井県",249,10299,4,0,234,11,0
"山梨県",199,11097,3,1,190,6,0
"長野県",320,20539,4,0,315,3,2
"岐阜県",638,24608,10,1,618,10,0
"静岡県",568,38416,10,0,556,2,0
"愛知県",5581,86751,232,10,5258,91,0
"三重県",542,14421,23,0,512,7,0
"滋賀県",519,13160,15,0,496,8,0
"京都府",1892,47233,112,1,1753,27,0
"大阪府",11310,206198,447,21,10623,224,16
"兵庫県",2927,61917,130,13,2738,59,0
"奈良県",605,22780,27,1,569,9,0
"和歌山県",252,9838,10,1,235,4,3
"鳥取県",36,5541,1,0,35,0,0
"島根県",140,5962,0,0,140,0,0
"岡山県",168,8654,8,3,152,1,7
"広島県",642,24784,45,1,594,3,0
"山口県",209,10742,8,1,199,2,0
"徳島県",149,7122,0,0,140,9,0
"香川県",96,11948,3,0,91,2,0
"愛媛県",115,4204,1,0,108,6,0
"高知県",139,3554,1,0,134,4,0
"福岡県",5112,147207,70,7,4943,99,0
"佐賀県",249,6335,3,0,248,0,2
"長崎県",241,20360,3,0,233,3,2,"G48の関数（=O47=★当日データ★!E49"
"熊本県",720,18020,70,1,615,8,27
"大分県",158,18654,1,0,155,2,0
"宮崎県",344,8692,0,0,344,1,1
"鹿児島県",456,21051,24,0,432,12,12
"沖縄県",2787,45430,240,8,2500,51,4
