都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,61181,1232905,83,1,59629,1473,4
青森県,5898,101588,1,0,5859,38,0
岩手県,3487,132807,0,0,3434,53,0
宮城県,16285,259845,4,0,16163,118,0
秋田県,1934,27520,7,0,1900,27,0
山形県,3604,111612,35,0,3513,56,0
福島県,9489,456671,3,1,9310,176,0
茨城県,24451,40561,2,1,24229,220,0
栃木県,15497,516676,16,0,15364,117,0
群馬県,16974,338175,93,3,16705,176,0
埼玉県,115896,1602108,73,2,114764,1059,0
千葉県,100515,1199484,44,0,99439,1028,4
東京都,382307,4050877,163,3,378975,3169,0
神奈川県,169349,1777383,79,0,167956,1314,0
新潟県,8048,315192,24,0,7963,61,0
富山県,4868,128446,0,0,4816,52,0
石川県,7969,209347,0,0,7818,129,22
福井県,3115,124946,0,0,3077,38,0
山梨県,5156,129682,0,0,5127,29,0
長野県,8890,356743,7,0,8842,97,56
岐阜県,19261,458972,7,0,19036,218,0
静岡県,26818,702698,29,0,26576,209,4
愛知県,106626,1468210,42,0,105423,1161,0
三重県,14817,261535,2,0,14979,163,327
滋賀県,12438,287834,7,0,12327,104,0
京都府,35995,459796,12,1,35691,291,1
大阪府,203241,4078078,113,7,200064,3064,0
兵庫県,78718,835530,57,3,77264,1397,0
奈良県,15936,275634,5,0,15782,149,0
和歌山県,5303,67816,1,0,5135,62,105
鳥取県,1669,164575,0,0,1639,5,25
島根県,1733,62214,1,0,1727,5,0
岡山県,15547,302178,27,1,15379,136,5
広島県,22175,966232,7,0,21966,202,0
山口県,5792,208959,0,0,5699,93,0
徳島県,3291,114089,0,0,3225,66,0
香川県,4705,141619,0,0,4666,38,1
愛媛県,5412,169212,1,0,5329,82,0
高知県,4167,105447,0,0,4134,33,0
福岡県,74655,1390581,48,3,73978,625,4
佐賀県,5866,117027,0,0,5891,30,55
長崎県,6119,198523,0,0,6046,73,0
熊本県,14395,124762,0,0,14259,136,0
大分県,8187,296718,0,0,8103,84,0
宮崎県,6153,73121,2,0,6094,41,16
鹿児島県,9103,175000,0,0,9037,66,0
沖縄県,50340,427074,24,0,49923,398,5
