"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",19341,392200,564,6,18090,690,3
"青森県",820,17718,24,0,776,20,0
"岩手県",555,27687,2,0,523,30,0
"宮城県",3708,70261,140,5,3543,25,0
"秋田県",269,7096,1,0,262,6,0
"山形県",543,27916,12,0,516,15,0
"福島県",2060,117369,190,8,1793,77,0
"茨城県",5941,25001,356,6,5469,116,0
"栃木県",4145,129645,107,1,3970,68,0
"群馬県",4578,96668,191,5,4301,86,0
"埼玉県",29820,566775,1256,39,27956,608,0
"千葉県",27015,422859,1379,21,25166,470,0
"東京都",112925,1574160,2884,49,108587,1454,0
"神奈川県",45442,612720,1031,28,43706,705,0
"新潟県",1105,45928,77,1,1013,15,0
"富山県",907,37151,9,1,870,28,0
"石川県",1876,53204,103,7,1730,62,19
"福井県",545,32535,3,0,517,25,0
"山梨県",941,27101,4,0,920,17,0
"長野県",2368,101091,16,0,2343,41,32
"岐阜県",4762,139551,125,9,4525,112,0
"静岡県",5222,206239,189,0,4938,95,0
"愛知県",26048,403390,586,29,24927,535,0
"三重県",2554,67122,111,6,2464,57,78
"滋賀県",2538,75638,157,4,2334,47,0
"京都府",9079,159089,154,2,8781,158,14
"大阪府",47512,820213,907,75,45061,1132,412
"兵庫県",18094,255205,354,39,17186,554,0
"奈良県",3388,84240,63,5,3278,47,0
"和歌山県",1167,24705,11,0,1114,18,24
"鳥取県",210,42207,3,0,202,2,3
"島根県",284,16183,3,0,281,0,0
"岡山県",2509,69524,44,1,2419,33,13
"広島県",5037,165220,31,1,4899,103,4
"山口県",1385,60724,39,0,1306,40,0
"徳島県",460,27351,29,2,415,16,0
"香川県",757,45717,17,0,722,18,0
"愛媛県",1066,33999,28,2,1015,23,0
"高知県",901,7132,17,2,866,18,0
"福岡県",18171,454241,472,16,17396,303,0
"佐賀県",1077,28746,54,1,1034,8,19
"長崎県",1612,69022,13,0,1562,37,0
"熊本県",3455,56893,32,1,3347,72,4
"大分県",1297,81929,20,0,1255,22,0
"宮崎県",1953,24794,16,1,1930,21,14
"鹿児島県",1762,68410,21,1,1741,27,27
"沖縄県",8277,148647,275,1,7887,120,5
