"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21227,457671,784,21,19667,754,22
"青森県",1080,25712,164,0,896,20,0
"岩手県",704,46891,113,0,561,30,0
"宮城県",6458,93278,1517,9,4909,32,0
"秋田県",301,7580,23,0,272,6,0
"山形県",1033,36006,303,1,713,17,0
"福島県",2604,154693,269,11,2218,117,0
"茨城県",6876,26579,320,1,6429,127,0
"栃木県",4756,176544,255,2,4431,70,0
"群馬県",5111,114876,223,4,4789,99,0
"埼玉県",33407,658475,1462,37,31242,703,0
"千葉県",30053,485350,1129,19,28349,575,0
"東京都",122702,1783496,3667,47,117259,1776,0
"神奈川県",48608,702970,987,27,46834,787,0
"新潟県",1556,84673,236,2,1302,18,0
"富山県",951,42146,31,0,890,29,1
"石川県",1952,61334,59,1,1827,64,2
"福井県",616,36556,62,0,529,25,0
"山梨県",981,32134,23,0,939,19,0
"長野県",2934,117807,285,1,2620,41,12
"岐阜県",5008,161957,145,4,4736,127,0
"静岡県",5821,250200,250,1,5412,118,41
"愛知県",27707,469439,887,10,26232,588,0
"三重県",2843,79034,202,1,2654,71,84
"滋賀県",2847,88147,152,4,2639,56,0
"京都府",9573,179251,288,1,9125,170,10
"大阪府",54689,1087693,4985,135,48062,1194,448
"兵庫県",20636,304215,1616,75,18425,595,0
"奈良県",3952,98084,415,5,3482,55,0
"和歌山県",1350,27327,140,7,1167,18,25
"鳥取県",277,49625,65,0,205,2,5
"島根県",288,18022,4,0,284,0,0
"岡山県",2755,81422,82,3,2575,36,62
"広島県",5198,181159,97,1,4986,106,9
"山口県",1438,68811,38,0,1357,43,0
"徳島県",586,33268,114,2,453,19,0
"香川県",901,52775,125,0,760,19,3
"愛媛県",1486,41691,383,1,1079,24,0
"高知県",923,7455,15,2,889,19,0
"福岡県",19119,516505,373,5,18413,333,0
"佐賀県",1219,32540,59,0,1166,13,19
"長崎県",1645,78632,26,0,1580,39,0
"熊本県",3517,58352,27,2,3416,74,0
"大分県",1322,93868,21,1,1279,22,0
"宮崎県",1966,24863,20,0,1924,22,0
"鹿児島県",1855,74384,64,0,1783,28,20
"沖縄県",9891,167146,842,2,8927,128,6
