"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1304,23694,66,5,1136,102,0
"青森県",29,1140,3,0,25,1,0
"岩手県",0,1189,0,0,0,0,0
"宮城県",110,4748,9,0,100,1,0
"秋田県",16,1023,0,0,16,0,0
"山形県",74,2674,4,0,70,1,1
"福島県",84,8119,2,0,82,0,0
"茨城県",209,5930,22,1,177,10,0
"栃木県",103,9645,19,0,86,0,2
"群馬県",161,6320,6,0,136,19,0
"埼玉県",1568,47612,357,4,1144,67,0
"千葉県",1191,21490,186,0,959,46,0
"東京都",8354,125898,1420,8,6608,326,0
"神奈川県",1826,14758,206,7,1522,98,0
"新潟県",89,5419,5,0,83,0,1
"富山県",230,4493,2,0,206,22,0
"石川県",300,2968,4,1,269,27,0
"福井県",125,3779,3,0,114,8,0
"山梨県",76,6341,1,0,74,1,0
"長野県",80,4878,4,0,76,"-",0
"岐阜県",166,6009,8,1,151,7,0
"静岡県",97,9243,13,0,83,1,0
"愛知県",536,14633,15,0,483,34,4
"三重県",50,3123,3,0,45,1,1
"滋賀県",107,3026,5,1,101,1,0
"京都府",468,12781,65,0,385,18,0
"大阪府",2065,48476,153,5,1826,86,0
"兵庫県",748,17478,30,0,673,45,0
"奈良県",131,5045,37,0,92,2,0
"和歌山県",84,4703,20,0,61,3,0
"鳥取県",5,2145,2,0,3,0,0
"島根県",25,1299,0,0,25,0,0
"岡山県",30,2066,0,"-",28,"-",2
"広島県",184,8525,14,0,167,3,0
"山口県",37,2788,0,0,37,0,0
"徳島県",10,1268,5,0,4,1,0
"香川県",31,3229,3,0,28,0,0
"愛媛県",82,2693,0,0,77,5,0
"高知県",75,2051,1,0,71,3,0
"福岡県",928,18352,62,4,833,33,0
"佐賀県",47,1738,0,0,47,0,0
"長崎県",31,4277,14,0,16,1,0
"熊本県",49,4465,0,0,46,3,0
"大分県",60,5522,0,0,59,1,0
"宮崎県",20,1748,3,0,17,0,0
"鹿児島県",158,7605,109,0,49,0,0
"沖縄県",148,3381,4,0,141,7,0
