"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2491,68951,199,1,2184,108,0
"青森県",100,3045,63,1,36,1,0
"岩手県",26,4874,3,0,23,0,0
"宮城県",522,12197,50,1,470,2,0
"秋田県",59,2361,1,0,58,0,0
"山形県",81,5335,2,0,78,1,0
"福島県",359,24626,87,2,266,6,0
"茨城県",725,13174,31,3,676,18,0
"栃木県",463,34330,19,0,439,1,4
"群馬県",769,26309,38,4,712,19,0
"埼玉県",5331,163276,416,9,4812,103,0
"千葉県",4505,110818,351,12,4078,76,0
"東京都",28839,535672,1931,23,26474,434,0
"神奈川県",7893,178657,570,19,7169,154,0
"新潟県",180,16836,4,0,176,0,0
"富山県",423,13903,1,0,396,26,0
"石川県",793,15311,24,0,722,47,0
"福井県",254,10331,9,0,234,11,0
"山梨県",199,11173,2,0,191,6,0
"長野県",326,20863,8,0,317,4,3
"岐阜県",642,24976,12,1,620,10,0
"静岡県",575,39100,15,0,558,2,0
"愛知県",5636,88536,229,9,5316,91,0
"三重県",549,14646,17,0,525,7,0
"滋賀県",522,13286,15,0,499,8,0
"京都府",1907,48126,119,1,1761,27,0
"大阪府",11464,211968,467,19,10754,227,16
"兵庫県",2978,63270,116,17,2802,60,0
"奈良県",613,23057,30,2,574,9,0
"和歌山県",255,9917,12,1,236,4,3
"鳥取県",36,5548,0,0,36,0,0
"島根県",140,6017,0,0,140,0,0
"岡山県",172,8654,12,2,155,1,4
"広島県",649,25370,40,1,604,4,1
"山口県",209,10853,4,1,203,2,0
"徳島県",158,7162,0,0,140,9,9
"香川県",98,12344,5,0,91,2,0
"愛媛県",116,4240,2,0,108,6,0
"高知県",140,3575,1,0,135,4,0
"福岡県",5139,150417,64,6,4976,99,0
"佐賀県",252,6495,5,0,249,0,2
"長崎県",241,20708,3,0,235,3,0,"G48の関数（"
"熊本県",740,18369,68,0,652,8,12
"大分県",159,19186,2,0,155,2,0
"宮崎県",366,8703,1,0,365,1,1
"鹿児島県",462,21290,20,0,439,12,9
"沖縄県",2855,46732,258,10,2547,54,4
