"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1239,20523,86,6,1054,99,0
"青森県",27,974,0,0,26,1,0
"岩手県",0,929,0,0,0,0,0
"宮城県",94,3698,5,0,88,1,0
"秋田県",16,992,0,0,16,0,0
"山形県",69,2538,1,1,68,0,0
"福島県",82,6649,2,0,80,0,0
"茨城県",174,5278,5,0,159,10,0
"栃木県",76,7018,10,0,65,0,1
"群馬県",152,4934,2,0,131,19,0
"埼玉県",1122,33985,103,3,954,65,0
"千葉県",949,18047,36,2,868,45,0
"東京都",6171,80514,451,12,5395,325,0
"神奈川県",1471,12480,69,11,1306,96,0
"新潟県",84,4913,1,0,82,0,1
"富山県",227,3914,0,0,205,22,0
"石川県",300,2904,17,1,256,27,0
"福井県",122,3372,0,0,114,8,0
"山梨県",74,5606,2,0,71,1,0
"長野県",77,3264,1,0,76,"-",0
"岐阜県",156,5131,3,1,146,7,0
"静岡県",81,7448,3,0,77,1,0
"愛知県",523,12620,6,0,477,34,6
"三重県",46,2856,1,0,44,1,0
"滋賀県",101,2345,1,0,99,1,0
"京都府",375,10074,12,0,345,18,0
"大阪府",1816,39970,25,3,1705,86,0
"兵庫県",705,14695,8,0,654,43,0
"奈良県",92,3760,0,0,90,2,0
"和歌山県",64,3979,1,0,60,3,0
"鳥取県",3,1478,0,0,3,0,0
"島根県",24,1240,0,0,23,0,1
"岡山県",26,1926,1,"-",25,"-",0
"広島県",168,7802,0,0,165,3,0
"山口県",37,2267,0,0,37,0,0
"徳島県",6,900,0,0,4,1,1
"香川県",28,2649,0,0,28,0,0
"愛媛県",82,2605,1,0,77,4,0
"高知県",74,1971,0,0,71,3,0
"福岡県",845,16383,13,2,799,33,0
"佐賀県",47,1618,0,0,47,0,0
"長崎県",17,3199,0,0,16,1,0
"熊本県",49,4273,1,0,45,3,0
"大分県",60,4834,0,0,59,1,0
"宮崎県",17,1562,0,0,17,0,0
"鹿児島県",11,2563,1,0,10,0,0
"沖縄県",142,3016,0,0,139,7,0
