都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,370795,2314450,9964,1,359025,2079,273
青森県,58771,254653,1247,0,57420,104,0
岩手県,36496,288728,1387,0,35015,94,0
宮城県,90156,602476,2060,0,87784,198,114
秋田県,31374,62979,952,0,30352,70,0
山形県,29384,197692,658,0,28632,94,0
福島県,64966,848559,1015,1,63728,223,0
茨城県,161583,1380150,1246,0,159896,441,0
栃木県,92435,761245,1111,1,91050,274,0
群馬県,96210,660394,1143,0,94746,321,0
埼玉県,558364,2889452,4695,2,552027,1642,0
千葉県,455456,2137268,3616,1,447563,1786,2491
東京都,1563080,7021369,18003,4,1540540,4537,0
神奈川県,764751,2979128,5610,6,756926,2215,0
新潟県,73788,669234,974,0,72723,91,0
富山県,38447,255257,1126,0,37228,93,0
石川県,58024,476415,1404,0,56400,197,23
福井県,37113,333775,950,0,36118,45,0
山梨県,33566,346457,530,0,32971,68,3
長野県,75624,746316,1130,0,74273,203,18
岐阜県,105405,913041,2571,1,102368,341,125
静岡県,174772,1278883,2612,0,171693,418,49
愛知県,553430,2825360,8872,4,542477,2081,0
三重県,84393,538285,1205,1,84887,306,2005
滋賀県,92739,658327,1380,0,91140,219,0
京都府,207104,849636,2815,4,203431,727,131
大阪府,990972,7258532,13635,12,972240,5097,0
兵庫県,433162,1595641,5688,3,425236,2239,1
奈良県,94326,527645,1610,0,92327,389,0
和歌山県,43133,176216,462,0,42344,117,210
鳥取県,15642,410122,357,0,15065,20,200
島根県,17421,221138,304,0,17101,16,0
岡山県,101599,597565,2154,1,97944,248,1253
広島県,162970,1941289,4848,1,157632,490,0
山口県,46897,587797,1289,0,45430,178,0
徳島県,23210,220125,639,1,22487,85,1
香川県,49568,283481,801,0,48639,128,0
愛媛県,41631,372907,1282,1,40209,140,0
高知県,28808,304291,904,0,27791,113,0
福岡県,435948,2745525,6831,1,421990,1264,5863
佐賀県,53875,285263,993,0,50389,106,2387
長崎県,61788,405964,2250,0,59418,124,4
熊本県,102610,288502,2794,3,99520,296,0
大分県,56036,602781,953,1,54920,163,0
宮崎県,55554,193078,1421,0,53920,144,69
鹿児島県,87618,428588,2807,1,84412,205,194
沖縄県,231247,883038,10335,10,220343,473,96
