"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18674,361220,798,13,17306,647,77
"青森県",812,16995,64,2,730,18,0
"岩手県",543,23307,28,1,486,29,0
"宮城県",3523,49814,80,5,3420,23,0
"秋田県",269,6949,13,0,250,6,0
"山形県",535,16960,18,0,502,15,0
"福島県",1861,102532,116,5,1681,64,0
"茨城県",5476,24664,357,14,5019,100,0
"栃木県",4005,119101,184,8,3761,60,0
"群馬県",4338,87343,235,6,4020,83,0
"埼玉県",28309,521097,2113,40,25701,495,0
"千葉県",25144,379314,2018,25,22743,383,0
"東京都",108782,1464411,4370,84,103202,1210,0
"神奈川県",43725,561659,1270,35,41826,629,0
"新潟県",1024,41328,80,1,930,14,0
"富山県",895,34715,20,4,848,27,0
"石川県",1743,47365,215,3,1515,60,47
"福井県",537,30156,19,1,493,25,0
"山梨県",933,23510,19,2,898,16,0
"長野県",2352,93982,29,0,2314,41,32
"岐阜県",4641,125346,235,9,4310,96,0
"静岡県",4927,175279,195,1,4640,92,0
"愛知県",25391,370373,1073,34,23826,492,0
"三重県",2440,56417,162,11,2230,48,0
"滋賀県",2353,66308,145,5,2168,40,0
"京都府",8957,148791,459,4,8370,147,19
"大阪府",46336,741448,1475,110,43347,1082,432
"兵庫県",17660,233267,668,56,16492,500,0
"奈良県",3313,78089,143,4,3126,44,0
"和歌山県",1156,24080,40,3,1075,17,24
"鳥取県",207,38653,2,0,200,2,3
"島根県",280,14340,4,0,276,0,0
"岡山県",2460,60138,96,5,2300,26,38
"広島県",4985,147177,111,7,4759,99,16
"山口県",1366,55951,109,1,1222,35,0
"徳島県",444,24873,54,1,374,16,0
"香川県",729,42636,39,1,672,18,0
"愛媛県",1032,29710,29,1,981,22,0
"高知県",884,7088,20,1,847,17,0
"福岡県",17555,421872,1080,26,16224,251,0
"佐賀県",995,26455,24,0,985,7,21
"長崎県",1588,64616,68,3,1486,36,2
"熊本県",3429,56129,68,9,3284,71,6
"大分県",1276,75217,65,0,1191,20,0
"宮崎県",1940,24604,55,0,1857,21,7
"鹿児島県",1742,64545,92,4,1647,24,21
"沖縄県",8047,140309,313,2,7635,104,5
