"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1018,11072,299,18,642,77,0
"青森県",27,808,5,0,21,1,0
"岩手県",0,561,0,0,0,0,0
"宮城県",88,2616,1,0,86,1,0
"秋田県",16,914,0,0,16,0,0
"山形県",69,2588,11,2,58,0,0
"福島県",81,3455,13,1,68,0,0
"茨城県",168,4385,22,1,137,9,0
"栃木県",62,3024,15,5,46,0,1
"群馬県",148,3368,25,1,104,19,0
"埼玉県",996,17335,138,4,812,46,0
"千葉県",901,13155,122,10,737,42,0
"東京都",5075,14512,887,44,3941,247,0
"神奈川県",1302,8483,301,29,933,68,0
"新潟県",83,3874,15,0,67,0,1
"富山県",227,3025,41,0,166,20,0
"石川県",290,2543,73,3,195,22,0
"福井県",122,2373,8,2,105,8,1
"山梨県",60,3483,8,1,52,0,0
"長野県",76,2492,21,1,55,"-",0
"岐阜県",150,3115,6,1,137,7,0
"静岡県",73,3332,2,1,70,1,0
"愛知県",506,9368,39,0,428,34,5
"三重県",45,2367,5,0,39,1,0
"滋賀県",99,1649,18,1,80,1,0
"京都府",358,7228,41,4,303,14,0
"大阪府",1774,26485,368,37,1323,71,12
"兵庫県",699,10312,67,13,594,38,0
"奈良県",91,2754,8,1,81,2,0
"和歌山県",63,3573,8,0,52,3,0
"鳥取県",3,1269,1,0,2,0,0
"島根県",24,1052,8,1,16,0,0
"岡山県",25,1589,1,"-",24,"-",0
"広島県",166,6599,43,1,121,2,0
"山口県",37,1640,3,1,34,0,0
"徳島県",5,684,0,0,4,1,0
"香川県",28,2023,1,0,27,0,0
"愛媛県",74,1781,27,1,44,3,0
"高知県",74,1703,3,0,68,3,0
"福岡県",658,11578,63,6,570,25,0
"佐賀県",47,1354,14,0,31,0,2
"長崎県",17,2587,0,0,16,1,0
"熊本県",48,3778,10,1,35,3,0
"大分県",60,3761,2,0,57,1,0
"宮崎県",17,1324,3,0,14,0,0
"鹿児島県",10,1653,2,0,8,0,0
"沖縄県",142,2773,8,4,130,6,0
