"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",19472,396513,559,5,18176,693,44
"青森県",820,17718,24,0,776,20,0
"岩手県",555,27687,2,0,523,30,0
"宮城県",3768,71417,176,5,3567,25,0
"秋田県",269,7096,1,0,262,6,0
"山形県",543,27926,7,0,521,15,0
"福島県",2095,118958,204,8,1810,81,0
"茨城県",5990,25001,332,6,5542,116,0
"栃木県",4166,131011,112,1,3986,68,0
"群馬県",4601,96668,174,4,4340,87,0
"埼玉県",30057,569609,1381,39,28050,626,0
"千葉県",27237,424856,1335,22,25422,480,0
"東京都",113455,1579922,2896,52,109097,1462,0
"神奈川県",45674,612720,1016,28,43942,716,0
"新潟県",1117,45994,72,2,1030,15,0
"富山県",908,37151,10,1,870,28,0
"石川県",1877,53582,83,5,1750,62,18
"福井県",545,32615,2,0,518,25,0
"山梨県",941,27101,4,0,920,17,0
"長野県",2374,101091,18,0,2346,41,31
"岐阜県",4774,140319,125,10,4535,114,0
"静岡県",5255,206239,204,1,4953,98,0
"愛知県",26133,403390,566,29,25027,540,0
"三重県",2566,67122,107,5,2480,57,78
"滋賀県",2559,75941,153,4,2359,47,0
"京都府",9079,159089,154,2,8781,158,14
"大阪府",47670,833979,953,77,45171,1135,411
"兵庫県",18145,258819,359,37,17229,557,0
"奈良県",3404,84240,71,6,3285,48,0
"和歌山県",1167,24758,9,0,1116,18,24
"鳥取県",210,42242,2,0,203,2,3
"島根県",284,16183,1,0,283,0,0
"岡山県",2523,69524,44,1,2419,33,27
"広島県",5044,166610,34,1,4907,103,0
"山口県",1386,60724,32,0,1313,41,0
"徳島県",461,27513,26,2,420,16,1
"香川県",760,46039,16,0,726,18,0
"愛媛県",1066,34004,21,1,1021,24,0
"高知県",903,7176,19,3,866,18,0
"福岡県",18225,457619,426,17,17496,303,0
"佐賀県",1090,28814,57,1,1043,9,19
"長崎県",1612,69461,9,0,1566,37,0
"熊本県",3455,57082,32,1,3356,72,5
"大分県",1297,82536,18,0,1257,22,0
"宮崎県",1953,24794,16,1,1930,21,14
"鹿児島県",1762,68691,16,1,1746,27,27
"沖縄県",8324,149139,276,2,7933,120,5
