"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",16199,287756,1623,13,14001,551,24
"青森県",660,12233,81,1,570,9,0
"岩手県",483,18332,67,1,391,25,0
"宮城県",3066,44586,495,9,2549,22,0
"秋田県",227,5939,57,0,169,1,0
"山形県",453,12321,39,1,401,13,0
"福島県",1518,73830,323,7,1161,34,0
"茨城県",4026,21534,837,12,3144,45,0
"栃木県",3384,92974,1155,15,2229,28,28
"群馬県",3427,66688,525,13,2841,61,0
"埼玉県",21945,401016,5454,87,16201,290,0
"千葉県",18565,274850,5668,50,12708,189,0
"東京都",89188,1206896,19533,160,68901,754,0
"神奈川県",35595,441582,5657,108,29569,369,0
"新潟県",788,33866,136,1,652,7,7
"富山県",815,28308,112,3,676,27,0
"石川県",1373,37006,206,7,1145,55,33
"福井県",462,24345,70,4,378,13,1
"山梨県",864,14741,132,5,720,12,0
"長野県",2077,67978,401,3,1662,23,9
"岐阜県",3618,87953,625,15,2934,59,0
"静岡県",4029,125160,854,8,3110,65,0
"愛知県",21666,273561,3389,54,17940,337,0
"三重県",1848,35367,328,6,1496,24,0
"滋賀県",1840,49527,382,16,1438,20,0
"京都府",7130,116099,1670,20,5433,89,62
"大阪府",39557,581574,6176,185,32604,777,0
"兵庫県",14170,176805,1946,69,11912,312,0
"奈良県",2716,61204,395,14,2289,32,0
"和歌山県",928,19668,135,10,769,11,13
"鳥取県",184,30737,46,2,132,2,4
"島根県",239,10827,15,0,224,0,0
"岡山県",2154,43188,479,17,1434,16,225
"広島県",4448,107047,430,14,3863,73,82
"山口県",986,35818,315,3,740,5,74
"徳島県",311,18561,81,0,220,10,0
"香川県",556,33443,182,1,368,6,0
"愛媛県",866,19544,210,4,640,16,0
"高知県",807,6576,63,4,731,13,0
"福岡県",13823,328350,3840,27,9832,151,0
"佐賀県",832,20064,238,2,605,4,15
"長崎県",1302,50819,261,5,920,18,103,"G48の関数（=O47=★当日データ★!E4"
"熊本県",3076,48014,273,16,2243,45,515
"大分県",955,56032,140,3,803,12,0
"宮崎県",1650,20385,368,8,1275,14,7
"鹿児島県",1460,50329,224,2,1236,15,15
"沖縄県",6691,110000,800,9,5808,88,5
