都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,728207,3051788,18117,1,707626,2565,101
青森県,154371,413429,4792,4,149294,285,0
岩手県,105499,449579,2595,1,102714,190,0
宮城県,253649,865098,21479,8,204624,380,27166
秋田県,97134,74586,8943,2,87972,219,0
山形県,102096,283171,6691,0,90443,189,4773
福島県,181921,1149922,5125,0,176536,260,0
茨城県,354839,1654084,20123,6,301424,664,32628
栃木県,219341,946266,5957,3,212900,484,0
群馬県,230958,885827,8461,3,222035,462,0
埼玉県,1168755,3904241,20844,17,1145567,2344,0
千葉県,929511,2843675,16849,7,904076,2520,6066
東京都,3125077,9288202,61084,17,3058233,5760,0
神奈川県,1461822,4650197,25313,25,1433556,2953,0
新潟県,227374,942742,6933,0,220290,151,0
富山県,125787,359384,4135,0,121481,171,0
石川県,157828,759142,4429,0,153096,280,23
福井県,111402,451622,2105,0,109201,96,0
山梨県,94018,511528,2117,0,91756,152,7
長野県,201975,1017239,4735,1,196233,334,673
岐阜県,288432,1280824,6054,0,280791,577,1010
静岡県,483454,1797604,9943,5,470938,737,1836
愛知県,1338780,4057828,36964,12,1298987,2829,0
三重県,247801,805760,10247,3,226621,517,10416
滋賀県,228888,952744,6168,1,222409,311,0
京都府,470584,1195410,18749,35,449187,1030,1618
大阪府,2069388,9603132,52232,35,2010771,6385,0
兵庫県,991838,2443557,15920,12,973084,2841,7
奈良県,223082,730971,35791,5,186772,519,0
和歌山県,130819,316972,2440,2,127824,246,309
鳥取県,61271,701354,9240,1,44778,71,7182
島根県,80625,359474,2536,1,77997,92,0
岡山県,268454,816883,8998,6,249098,399,9959
広島県,417986,2686976,18979,2,398269,738,0
山口県,160006,827032,3515,2,156113,378,0
徳島県,91388,288215,1693,3,89534,170,9
香川県,139688,400425,3777,1,135625,286,0
愛媛県,159105,616521,4441,2,154376,288,0
高知県,98369,487995,5783,4,92293,293,0
福岡県,1068008,3899250,30676,9,1018242,1918,17172
佐賀県,155138,377021,12867,1,125171,218,16882
長崎県,209293,742894,21949,2,177499,322,9523
熊本県,325661,532642,8680,6,316363,618,0
大分県,173084,885513,3399,4,169339,346,0
宮崎県,192468,238495,4227,1,187182,353,706
鹿児島県,295095,737338,4064,3,286186,528,4317
沖縄県,496396,1175615,4010,9,491406,700,280
