"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",3301,84892,545,5,2646,110,0
"青森県",245,5267,79,3,162,4,0
"岩手県",27,5399,3,0,25,0,1
"宮城県",772,14414,211,3,559,2,0
"秋田県",64,2503,4,0,60,0,0
"山形県",86,6231,5,0,80,1,0
"福島県",391,29647,20,4,365,6,0
"茨城県",775,13982,35,0,722,18,0
"栃木県",492,43764,26,0,466,1,1
"群馬県",905,29632,60,5,823,19,3
"埼玉県",5945,187661,397,9,5439,109,0
"千葉県",5119,128210,328,10,4710,81,0
"東京都",31502,604642,1816,32,29227,459,0
"神奈川県",8868,203062,545,24,8150,173,0
"新潟県",184,17948,5,0,179,0,0
"富山県",423,14541,1,0,396,26,0
"石川県",812,17426,18,0,745,49,0
"福井県",257,11100,1,1,245,11,0
"山梨県",216,11769,14,0,196,6,0
"長野県",349,23290,15,0,333,6,5
"岐阜県",698,27193,40,1,647,11,0
"静岡県",661,43590,71,0,588,2,0
"愛知県",6319,101585,521,9,5702,96,0
"三重県",569,15683,20,3,542,7,0
"滋賀県",560,14525,22,0,529,9,0
"京都府",2061,52973,103,2,1928,30,0
"大阪府",12876,237923,977,26,11636,244,19
"兵庫県",3275,69544,168,16,3042,65,0
"奈良県",675,24985,51,0,614,10,0
"和歌山県",277,10479,6,2,262,4,5
"鳥取県",38,5777,3,0,35,0,0
"島根県",141,6281,0,0,141,0,0
"岡山県",303,11198,54,0,172,4,73
"広島県",662,27820,11,0,646,5,0
"山口県",215,11941,4,0,209,2,0
"徳島県",164,7500,0,0,155,9,0
"香川県",102,13637,5,0,95,2,0
"愛媛県",116,4392,0,0,110,6,0
"高知県",144,3651,1,0,139,4,0
"福岡県",5238,166647,74,4,5061,103,0
"佐賀県",264,7279,10,0,256,0,2
"長崎県",244,22968,0,0,241,3,0,"G48の関数（=O47=★当日データ★!E49"
"熊本県",814,19849,43,1,753,8,10
"大分県",159,21258,0,0,156,3,0
"宮崎県",369,8799,2,0,367,1,1
"鹿児島県",475,22533,12,0,463,13,13
"沖縄県",3392,59096,308,5,3026,63,5
